indice_amplitude_down_r5,0,0
indice_amplitude_down_r6,0,0
indice_amplitude_down_r7,0,0
pressao_aest_r1,6,-4
pressao_aest_r2,6,1
pressao_aest_r3,3,-3
pressao_aest_r4,-3,-2
pressao_aest_r5,3,2
pressao_aest_r6,3,-5
pressao_aest_r7,-3,-7
temp_aest_r1,-4,2
temp_aest_r2,-4,-1
temp_aest_r3,-1,-1
temp_aest_r4,2,1
temp_aest_r5,-2,0
temp_aest_r6,-1,2
temp_aest_r7,-2,2
umidade_aest_r1,0,12
umidade_aest_r2,-2,0
umidade_aest_r3,1,12
umidade_aest_r4,9,6
umidade_aest_r5,8,12
umidade_aest_r6,-8,6
umidade_aest_r7,12,8
ventodir_aest_r1,-2,7
ventodir_aest_r2,-6,8
ventodir_aest_r3,2,10
ventodir_aest_r4,-4,-1
ventodir_aest_r5,-3,-2
ventodir_aest_r6,20,6
ventodir_aest_r7,-3,1
ventovel_aest_r1,-1,-2
ventovel_aest_r2,0,0
ventovel_aest_r3,-2,0
ventovel_aest_r4,-1,0
ventovel_aest_r5,0,0
ventovel_aest_r6,2,-1
ventovel_aest_r7,-2,0
prec_aest_r1,0,12
prec_aest_r2,1,1
prec_aest_r3,-3,5
prec_aest_r4,7,0
prec_aest_r5,7,9
prec_aest_r6,0,22
prec_aest_r7,0,9
tmin_aest_r1,-3,2
tmin_aest_r2,-4,0
tmin_aest_r3,-3,0
tmin_aest_r4,4,1
tmin_aest_r5,0,2
tmin_aest_r6,-2,3
tmin_aest_r7,-2,4
tmax_aest_r1,-6,0
tmax_aest_r2,-6,-3
tmax_aest_r3,1,-2
tmax_aest_r4,0,1
tmax_aest_r5,-5,-1
tmax_aest_r6,-2,1
tmax_aest_r7,-4,0
urmin_aest_r1,7,23
urmin_aest_r2,4,6
urmin_aest_r3,-8,22
urmin_aest_r4,23,10
urmin_aest_r5,16,22
urmin_aest_r6,-9,13
urmin_aest_r7,21,18
urmax_aest_r1,-4,8
urmax_aest_r2,-9,0
urmax_aest_r3,4,3
urmax_aest_r4,1,2
urmax_aest_r5,5,5
urmax_aest_r6,-8,2
urmax_aest_r7,6,1
amplitude_t_aest_r1,-3,-2
amplitude_t_aest_r2,-1,-3
amplitude_t_aest_r3,4,-2
amplitude_t_aest_r4,-5,0
amplitude_t_aest_r5,-5,-3
amplitude_t_aest_r6,0,-1
amplitude_t_aest_r7,-2,-4
wind_chill_aest_r1,-9,5
wind_chill_aest_r2,-10,-2
wind_chill_aest_r3,-2,-2
wind_chill_aest_r4,6,4
wind_chill_aest_r5,-5,1
wind_chill_aest_r6,-5,6
wind_chill_aest_r7,-3,5
heat_index_aest_r1,16,2
heat_index_aest_r2,16,-2
heat_index_aest_r3,0,-8
heat_index_aest_r4,-11,-3
heat_index_aest_r5,-2,-8
heat_index_aest_r6,9,-4
heat_index_aest_r7,-5,-6
indice_amplitude_up_aest_r1,-41,-21
indice_amplitude_up_aest_r2,-31,-33
indice_amplitude_up_aest_r3,71,-25
indice_amplitude_up_aest_r4,-70,-8
indice_amplitude_up_aest_r5,-42,-26
indice_amplitude_up_aest_r6,-7,-17
indice_amplitude_up_aest_r7,-36,-40
indice_amplitude_down_aest_r1,0,0
indice_amplitude_down_aest_r2,0,0
indice_amplitude_down_aest_r3,0,0
indice_amplitude_down_aest_r4,0,0
indice_amplitude_down_aest_r5,23,0
indice_amplitude_down_aest_r6,0,0
indice_amplitude_down_aest_r7,0,0
