data,pressao,temp,umidade,ventodir,ventovel,prec,tmin,tmax,urmin,urmax,amplitude_t,wind_chill,heat_index,infarto_agudo_miocardio
2007-08-09,1016.03,17.87,77.33,10.67,3.9600000000000004,0.0,13.0,26.0,61.0,87.0,13.0,63.825451012457194,71.75461546879338,4.0
2007-08-10,1011.77,21.13,72.67,11.0,7.308,0.2,20.2,22.0,61.0,87.0,1.8000000000000007,70.18028831263148,73.17553774809573,6.0
2007-08-13,1017.4,19.63,70.67,15.33,6.228,0.0,13.8,28.3,47.0,89.0,14.5,66.9724531870246,73.5761935023591,2.0
2007-08-19,1020.13,16.77,83.67,15.33,5.04,0.1,12.9,22.7,67.0,93.0,9.8,60.8837138771734,69.07588641326359,4.0
2007-08-20,1020.73,12.63,84.67,25.67,10.188,3.2,10.4,14.5,75.0,92.0,4.1,49.3890833285512,77.1217737979113,0.0
2007-08-22,1022.13,13.67,76.33,3.0,0.36000000000000004,0.0,8.4,21.0,55.0,94.0,12.6,59.76299535302263,80.08506408385823,4.0
2007-08-23,1012.6,20.23,73.33,10.67,2.52,0.0,14.7,29.8,52.0,86.0,15.1,69.68328861085593,72.66749798011236,1.0
2007-08-26,1008.97,15.07,94.0,17.0,12.24,37.8,14.5,15.8,89.0,97.0,1.3000000000000007,54.70036950941381,62.67461975608875,4.0
2007-08-31,1024.07,16.4,86.0,15.33,5.867999999999999,5.2,15.1,18.6,82.0,93.0,3.5000000000000018,59.70724265244512,67.84574099180801,4.0
2007-09-05,1018.1,27.07,72.0,9.0,1.9080000000000001,0.0,23.8,33.2,54.0,85.0,9.400000000000002,84.34758284482466,84.46846799653206,2.0
2007-09-09,1016.73,25.73,63.0,4.67,3.132,0.0,19.8,33.2,39.0,85.0,13.400000000000002,81.31151896543652,80.12222905306997,0.0
2007-09-10,1015.13,25.67,60.33,4.67,2.16,0.0,21.6,32.4,37.0,78.0,10.799999999999995,81.36395327711918,79.88446185668705,3.0
2007-09-11,1015.2,24.5,66.0,13.67,3.132,0.0,20.4,31.3,46.0,81.0,10.900000000000002,78.6431333676319,77.92223923870023,3.0
2007-09-14,1013.37,24.57,69.67,22.67,2.2680000000000002,0.0,21.0,30.3,49.0,81.0,9.3,79.01240383555569,77.90747486034965,1.0
2007-09-16,1018.67,20.23,85.67,14.0,7.308,0.0,19.0,21.9,77.0,93.0,2.8999999999999986,68.09051566464427,67.70620477605294,5.0
2007-09-21,1013.07,17.23,95.67,9.33,3.8520000000000003,12.2,16.3,18.2,94.0,97.0,1.8999999999999984,62.466449782271425,59.640987068239454,4.0
2007-09-26,1026.9,15.83,72.67,14.0,10.188,0.0,12.6,18.3,65.0,81.0,5.700000000000001,57.02960915631596,76.8899928011614,3.0
2007-09-27,1019.93,18.07,84.0,16.67,4.428,6.6,15.3,22.5,69.0,94.0,7.199999999999999,64.05862650245092,67.96495848340567,2.0
2007-09-30,1024.2,19.0,69.67,12.33,11.628,0.0,16.0,23.0,51.0,83.0,7.0,64.33587854796937,74.17013966515158,1.0
2007-10-02,1019.03,22.97,58.33,7.67,10.08,0.0,20.2,28.0,46.0,68.0,7.800000000000001,74.0898792371486,76.67924620622455,0.0
2007-10-05,1012.07,22.3,83.0,9.33,3.132,0.0,20.6,23.8,78.0,92.0,3.1999999999999997,73.8704111601765,71.59651155620804,2.0
2007-10-06,1009.73,23.27,79.33,12.33,4.572,0.0,20.8,26.8,68.0,87.0,6.0,75.62001415790323,74.3159909204229,4.0
2007-10-08,1021.27,17.97,92.67,12.33,9.468,3.6,16.6,18.9,91.0,95.0,2.299999999999997,62.29766932306607,62.13492108744431,4.0
2007-10-17,1015.3,20.7,80.33,27.0,4.32,2.8000000000000003,19.4,22.9,66.0,95.0,3.5,69.95657202074483,70.38868600477795,3.0
2007-10-19,1014.37,22.33,75.67,10.67,5.04,0.0,18.8,28.2,58.0,86.0,9.4,73.40772440947188,73.50603920275024,4.0
2007-10-26,1010.53,26.2,69.33,21.33,4.428,0.0,23.2,31.2,60.0,79.0,8.0,82.18264278616692,81.60106092690954,0.0
2007-10-31,1006.0,25.0,78.67,7.67,0.8280000000000001,0.2,21.1,30.4,62.0,92.0,9.299999999999995,80.46941106032574,78.60834475301405,4.0
2007-11-01,1004.07,20.47,88.0,12.33,7.5600000000000005,53.5,16.6,24.8,80.0,96.0,8.2,68.59405118430857,66.85795546001289,1.0
2007-11-02,1009.77,18.23,74.67,4.67,5.148,0.1,16.7,20.5,64.0,84.0,3.8000000000000007,64.13212692524846,72.73253760208061,1.0
2007-11-03,1009.13,20.33,65.0,13.67,4.788,0.0,17.0,24.2,46.0,82.0,7.199999999999999,68.98007382885002,75.0016864066668,3.0
2007-11-09,1001.77,25.7,65.33,27.0,7.452,0.0,24.1,28.5,52.0,76.0,4.399999999999999,80.78047344193863,80.17006795740303,3.0
2007-11-12,1018.73,18.6,55.67,19.67,4.680000000000001,0.0,16.0,21.9,46.0,71.0,5.899999999999999,65.14055352096608,77.88304497800087,0.0
2007-11-15,1021.03,17.67,60.67,19.67,12.708,0.0,13.9,20.0,53.0,73.0,6.1,60.919955281554465,78.06274215102343,1.0
2007-11-16,1022.07,20.67,63.0,9.0,8.892000000000001,0.0,15.8,26.4,51.0,75.0,10.599999999999998,68.80481232200674,75.3860119495534,5.0
2007-11-20,1014.07,23.0,74.67,7.67,2.8800000000000003,0.0,19.4,29.4,44.0,91.0,10.0,75.46858085033594,74.6560098180332,2.0
2007-11-21,1019.4,24.5,63.0,14.0,7.668,0.0,21.7,27.5,52.0,71.0,5.800000000000001,77.96647051010154,78.01431477880016,2.0
2007-11-22,1015.13,24.63,63.0,14.0,8.172,0.0,21.0,28.6,52.0,74.0,7.600000000000001,78.21924859822657,78.20806412625123,1.0
2007-11-26,1013.3,22.37,66.0,13.67,3.3480000000000003,0.0,18.1,26.8,47.0,81.0,8.7,73.95113424595573,75.38622997559094,2.0
2007-11-28,1014.73,22.2,65.67,12.33,7.668,0.0,19.2,25.6,55.0,75.0,6.400000000000002,72.60456557026264,75.32021506358026,3.0
2007-11-29,1015.63,22.7,61.67,14.0,8.028,0.0,19.0,27.0,50.0,70.0,8.0,73.71676402547072,76.188714115181,1.0
2007-12-01,1015.0,23.67,66.67,10.67,9.828,0.0,20.0,27.8,53.0,78.0,7.800000000000001,75.78539326141876,76.64680616534021,1.0
2007-12-03,1013.37,25.03,70.67,10.67,8.388,0.0,21.4,29.5,56.0,81.0,8.100000000000001,79.13801191399644,78.82865859130247,2.0
2007-12-11,1013.4,22.7,77.33,11.0,6.732,15.3,21.4,23.7,56.0,95.0,2.3000000000000007,73.91969537310891,73.67515922273466,6.0
2007-12-17,1016.07,23.23,63.0,9.33,7.920000000000001,0.0,20.0,26.0,54.0,78.0,6.0,74.97148185837099,76.4825828225901,1.0
2007-12-26,1009.43,28.67,64.67,22.67,3.492,0.0,25.8,33.0,49.0,83.0,7.199999999999999,87.68940911036525,88.10086231170996,3.0
2007-12-27,1009.87,28.63,68.67,17.0,4.428,0.0,26.7,31.2,63.0,78.0,4.5,87.5997841846208,89.0926410183557,1.0
2007-12-29,1008.83,26.87,78.33,24.0,2.52,5.6000000000000005,24.9,30.0,72.0,83.0,5.100000000000001,83.84971014126972,84.76054214628277,2.0
2007-12-31,1010.2,27.83,74.0,16.67,6.732,0.0,25.4,32.5,56.0,88.0,7.100000000000001,85.75084673606796,87.53366843255276,2.0
2008-01-02,1011.37,28.97,68.0,13.67,5.652,0.0,24.9,33.0,56.0,79.0,8.100000000000001,88.37052104821481,90.14114482780478,4.0
2008-01-07,1012.1,25.8,59.67,9.33,4.680000000000001,0.0,22.2,31.2,50.0,67.0,9.0,81.26247136253977,80.08293787152112,3.0
2008-01-08,1009.3,27.73,62.0,22.67,5.760000000000001,0.0,24.0,33.6,39.0,76.0,9.6,85.54804773616445,84.67308809494824,4.0
2008-01-16,1006.03,28.87,67.33,25.67,8.388,0.0,27.0,32.3,58.0,82.0,5.299999999999997,88.1574051170548,89.56408363896222,2.0
2008-01-25,1017.23,26.07,62.0,10.67,9.251999999999999,0.0,23.0,29.7,47.0,77.0,6.699999999999999,81.52998754299733,80.74278745008743,1.0
2008-01-27,1017.7,24.9,65.33,18.33,12.24,0.0,22.4,28.3,53.0,74.0,5.900000000000002,78.54277074952144,78.61939302216946,0.0
2008-01-31,1010.63,21.27,87.33,9.0,5.652,1.4,20.0,22.6,83.0,91.0,2.6000000000000014,70.86455567344251,68.31782819972254,2.0
2008-02-01,1007.97,21.73,86.67,12.33,2.628,6.1,19.5,24.0,80.0,93.0,4.5,72.83601384191704,69.37301108048742,1.0
2008-02-08,1012.83,27.9,66.0,18.33,3.9600000000000004,0.0,25.0,33.5,50.0,81.0,8.5,85.98777603843908,85.966006968988,2.0
2008-02-16,1012.3,25.6,84.0,9.0,5.04,1.6,24.4,27.6,73.0,91.0,3.200000000000003,80.77346441677693,80.54995636729598,4.0
2008-02-17,1013.1,26.27,77.0,15.33,6.372,0.0,23.5,31.0,60.0,86.0,7.5,82.17813648281106,82.47574007344615,2.0
2008-02-18,1016.4,26.13,74.0,20.0,6.588,0.0,23.6,29.8,60.0,83.0,6.199999999999999,81.84065480855482,81.7796816534139,0.0
2008-02-22,1012.2,25.8,72.0,9.0,1.692,0.0,23.6,30.0,56.0,80.0,6.399999999999999,81.74739108769712,80.72259630534423,2.0
2008-02-26,1015.17,26.7,67.67,9.0,9.468,0.0,24.2,30.1,56.0,78.0,5.900000000000002,83.01282677655178,82.76525633247434,2.0
2008-02-27,1014.3,27.03,69.0,6.33,9.72,0.0,23.6,31.6,51.0,84.0,8.0,83.78715324774642,83.88036267724148,5.0
2008-03-05,1009.23,25.67,70.67,31.67,5.652,0.9,23.2,28.8,53.0,83.0,5.600000000000001,80.8679644590267,80.3286258733354,1.0
2008-03-09,1014.7,28.2,70.0,13.67,2.988,0.0,24.8,34.3,51.0,80.0,9.499999999999996,86.67377579187672,87.90552077107202,3.0
2008-03-18,1018.27,25.3,72.33,12.0,3.8520000000000003,0.0,22.6,30.5,54.0,83.0,7.899999999999999,80.259088354959,79.45533728062654,1.0
2008-03-20,1013.6,27.6,70.0,27.33,4.572,0.0,26.0,30.8,56.0,82.0,4.800000000000001,85.29746680001102,85.84178363692823,3.0
2008-03-26,1014.17,25.77,65.67,12.33,3.8520000000000003,0.0,22.2,32.3,48.0,75.0,10.099999999999998,81.29533868075367,80.33553063564867,2.0
2008-03-29,1017.63,22.87,75.0,16.67,7.092,0.1,21.6,24.8,58.0,89.0,3.1999999999999997,74.25399985377484,74.3988504525398,1.0
2008-04-12,1006.8,22.67,83.33,15.0,3.6,7.9,21.0,24.2,74.0,89.0,3.1999999999999997,74.5307877443341,72.22842766119284,3.0
2008-04-16,1019.57,17.13,72.67,12.0,2.16,0.0,13.1,24.2,59.0,88.0,11.1,63.35502086390381,74.76675961829116,4.0
2008-04-21,1018.43,19.73,91.33,13.67,4.32,2.3,18.2,20.8,89.0,96.0,2.6000000000000014,67.79842167185807,64.20760196996766,1.0
2008-04-22,1014.73,20.83,86.33,4.67,2.16,0.0,18.8,24.5,73.0,95.0,5.699999999999999,71.1574857267723,68.0849813687771,2.0
2008-04-25,1009.43,21.4,72.0,15.33,4.068,0.0,18.2,25.8,53.0,83.0,7.600000000000001,71.59108292580608,73.50929641321608,1.0
2008-04-28,1007.4,19.77,91.33,19.67,1.08,25.6,19.4,20.4,87.0,96.0,1.0,69.8483277655225,64.25298694639497,1.0
2008-05-02,1018.03,16.07,92.33,13.67,8.28,20.4,15.6,16.4,84.0,98.0,0.7999999999999989,58.12489289430987,63.0796979274593,2.0
2008-05-12,1023.73,18.03,76.0,7.67,4.932,0.0,15.4,22.7,59.0,86.0,7.299999999999999,63.763670899814336,72.27595058117188,2.0
2008-05-13,1022.43,18.73,80.67,9.0,4.068,0.0,14.7,24.7,58.0,92.0,10.0,65.6788742481076,69.63501836522335,5.0
2008-05-14,1020.53,19.17,80.0,10.67,3.132,0.0,15.7,24.6,58.0,94.0,8.900000000000002,67.08012911047857,69.92179013945324,2.0
2008-05-22,1011.47,26.4,64.33,28.67,8.532,0.0,22.0,30.4,53.0,80.0,8.399999999999999,82.34821638409764,81.65334245557915,2.0
2008-05-28,1009.43,18.8,85.67,15.0,1.9080000000000001,6.8,18.2,19.8,79.0,94.0,1.6000000000000014,67.06893444630049,66.91614453346986,3.0
2008-06-01,1028.47,11.67,80.67,17.0,2.052,0.0,6.6,19.2,66.0,90.0,12.6,51.97876963105645,83.78626667331676,0.0
2008-06-02,1025.9,14.97,87.33,18.33,3.132,0.0,11.9,20.0,71.0,99.0,8.1,57.96856853260913,68.912731436032,3.0
2008-06-06,1017.1,18.13,80.33,10.67,1.8,10.7,15.3,21.3,58.0,94.0,6.0,65.76412516016123,70.02493447278206,4.0
2008-06-07,1019.37,13.73,90.33,9.33,1.548,2.0,10.7,16.0,81.0,97.0,5.300000000000001,56.95355096109708,68.8104356163227,3.0
2008-06-12,1021.67,11.2,77.67,16.67,1.9080000000000001,0.1,6.8,18.0,55.0,94.0,11.2,51.190128179216615,87.82952184095743,4.0
2008-06-13,1019.63,12.27,84.0,7.67,1.332,0.0,7.8,18.2,60.0,99.0,10.4,54.31576310499369,78.89600719622639,0.0
2008-06-14,1010.43,13.07,89.33,9.0,3.9600000000000004,7.5,10.0,18.6,81.0,98.0,8.600000000000001,53.219353293143826,71.49667833645738,3.0
2008-06-18,1018.4,10.27,77.67,9.0,0.6120000000000001,0.0,4.7,17.9,52.0,95.0,13.2,52.21960083975745,91.84875754709145,4.0
2008-06-21,1015.33,11.33,77.33,30.33,15.732000000000001,0.0,9.8,12.4,68.0,86.0,2.6,44.70003646174596,87.5320827137633,4.0
2008-06-25,1025.53,15.13,83.33,6.0,2.52,0.1,11.8,20.6,58.0,98.0,8.8,58.80245279683327,71.76306150680065,3.0
2008-07-06,1018.8,19.07,80.33,10.67,1.9080000000000001,0.1,13.4,26.0,53.0,98.0,12.6,67.6330499321048,69.76567095273157,2.0
2008-07-21,1015.4,16.87,94.67,12.33,6.732,3.9,15.6,18.6,94.0,96.0,3.0000000000000018,60.474156884599886,60.55137734767101,3.0
2008-07-22,1009.13,19.43,76.67,27.33,11.412,2.2,18.4,21.3,71.0,80.0,2.900000000000002,65.41015676155457,71.39030075467157,7.0
2008-07-23,1018.03,15.27,75.33,23.0,8.172,0.0,13.7,16.4,70.0,82.0,2.6999999999999997,56.28243757097912,76.64977835464214,3.0
2008-08-09,1024.83,12.47,76.0,9.33,5.4,0.0,10.2,17.0,68.0,86.0,6.800000000000001,50.99385671682072,84.11345898794764,4.0
2008-08-26,1020.57,16.33,79.33,7.67,4.932,0.0,12.4,22.4,61.0,95.0,9.999999999999998,59.941055924865466,72.39830333519157,0.0
2008-08-31,1022.17,15.67,63.33,13.67,2.4120000000000004,0.0,11.2,23.4,40.0,78.0,12.2,60.04675336924995,80.8263185965167,2.0
2008-09-01,1016.93,19.63,63.67,15.33,5.148,0.0,15.6,26.6,43.0,81.0,11.000000000000002,67.29104874564175,75.54530458680797,2.0
2008-09-03,1006.6,21.07,73.67,9.33,11.772,0.0,19.4,24.2,68.0,77.0,4.800000000000001,69.31505406592672,72.86047936295034,3.0
2008-09-08,1024.3,13.43,74.33,24.33,4.428,0.0,10.0,19.1,59.0,84.0,9.1,53.71478449058841,81.97714964388999,1.0
2008-09-13,1021.1,14.03,68.0,21.0,8.028,0.0,11.8,17.0,49.0,84.0,5.199999999999999,53.42725712912201,83.26567116782078,3.0
2008-09-14,1022.07,13.83,65.0,27.33,8.28,0.0,11.0,17.3,55.0,77.0,6.300000000000001,52.869287545050405,84.91826863047477,4.0
2008-09-15,1024.33,13.8,72.33,21.33,5.867999999999999,0.0,12.2,16.9,64.0,79.0,4.699999999999999,53.77806627255337,81.95599910918799,3.0
2008-09-20,1017.93,18.0,72.0,7.67,5.292,0.0,16.6,20.7,66.0,77.0,4.099999999999998,63.55940530522506,74.06313489040008,4.0
2008-09-21,1014.87,16.0,77.67,24.33,11.052,7.6,13.8,18.0,48.0,93.0,4.199999999999999,57.224561013430225,73.91055069729447,3.0
2008-09-23,1021.2,17.4,76.33,18.0,9.468,0.6,15.5,20.7,59.0,86.0,5.199999999999999,60.945133269402035,72.69651692902471,1.0
2008-09-29,1018.17,21.67,67.67,12.33,7.308,0.0,18.4,26.2,56.0,77.0,7.800000000000001,71.43415190142383,74.64871564201536,2.0
2008-10-04,1013.8,19.3,73.33,10.67,12.24,0.0,17.5,21.1,64.0,78.0,3.6000000000000014,64.9601210094805,72.73279590186569,2.0
2008-10-06,1021.2,18.53,65.33,16.67,5.867999999999999,0.0,15.4,22.9,47.0,80.0,7.499999999999998,64.56460637904874,75.8823353711291,3.0
2008-10-10,1019.77,21.13,56.67,10.67,7.092,0.0,16.8,27.0,45.0,66.0,10.2,70.22379911157216,76.34311236493204,2.0
2008-10-21,1015.17,25.43,67.33,18.33,6.012,0.0,20.6,32.5,47.0,84.0,11.9,80.2850496868818,79.66796917472435,4.0
2008-10-28,1016.03,19.8,70.0,6.0,8.028,0.0,17.8,22.6,64.0,76.0,4.800000000000001,66.93019309128258,73.75064219491206,6.0
2008-10-31,1019.53,19.83,71.67,18.33,6.84,0.0,17.5,23.3,62.0,79.0,5.800000000000001,67.27390778616281,73.21078031005072,3.0
2008-11-04,1013.77,23.43,70.67,27.33,6.372,0.0,19.2,28.6,55.0,83.0,9.400000000000002,75.65786476888027,75.89227287732584,4.0
2008-11-08,1010.4,25.3,69.67,12.33,9.251999999999999,0.0,21.0,30.1,60.0,84.0,9.1,79.70643672089682,79.42706690155737,2.0
2008-11-11,1016.57,22.6,75.0,12.33,10.44,0.0,20.8,24.8,62.0,82.0,4.0,73.16387024856098,74.009977933408,3.0
2008-11-16,1016.93,18.4,76.67,10.67,12.96,8.1,13.8,21.6,61.0,90.0,7.800000000000001,62.653764939412845,71.71300725639108,3.0
2008-11-17,1018.23,21.0,60.0,14.0,8.532,0.0,17.4,25.4,45.0,72.0,8.0,69.64657927199696,75.89202971680017,2.0
2008-11-21,1021.63,21.5,64.67,18.0,9.828,0.0,18.4,23.7,52.0,77.0,5.300000000000001,70.61996622460822,75.15655726149143,0.0
2008-11-22,1021.2,19.77,83.33,9.0,11.16,1.1,18.6,21.6,80.0,87.0,3.0,66.270931955538,68.48601546105584,1.0
2008-11-23,1018.43,23.1,68.0,10.67,11.268,0.2,19.0,27.3,58.0,77.0,8.3,74.27283390608336,75.79341140897208,2.0
2008-11-24,1015.53,25.73,63.0,9.0,10.332,0.0,22.0,29.5,54.0,72.0,7.5,80.65906727634973,80.12222905306997,2.0
2008-11-28,1014.57,26.9,63.67,10.67,9.360000000000001,0.0,22.6,31.4,51.0,81.0,8.799999999999997,83.49149708419046,82.78381455063496,0.0
2008-11-30,1010.23,26.8,65.67,7.67,5.508,0.0,23.1,32.3,47.0,77.0,9.199999999999996,83.44597254928539,82.78451789515313,1.0
2008-12-02,1009.6,21.63,72.0,21.33,8.172,0.2,20.2,24.0,66.0,75.0,3.8000000000000007,71.18821942282673,73.6647441485836,2.0
2008-12-04,1014.03,20.9,59.67,17.0,8.028,0.1,19.4,23.9,41.0,71.0,4.5,69.50440965252636,75.951151780055,2.0
2008-12-05,1017.8,20.43,65.33,21.33,7.308,0.0,18.0,23.8,55.0,73.0,5.800000000000001,68.55490958641921,74.91168493715935,1.0
2008-12-12,1017.9,22.87,71.33,12.33,14.04,1.2,20.0,25.6,59.0,88.0,5.600000000000001,73.45052082080518,75.0337146043249,3.0
2008-12-13,1016.1,23.53,66.0,10.67,7.812,0.0,20.0,27.4,54.0,73.0,7.399999999999999,75.68652480142202,76.52822287117019,4.0
2008-12-14,1013.23,22.97,74.33,12.33,8.532,0.0,20.5,24.4,73.0,77.0,3.899999999999999,74.28032466289297,74.66912772310076,2.0
2008-12-15,1010.77,23.07,78.33,9.0,6.228,30.2,21.2,26.2,62.0,89.0,5.0,74.85546402346095,74.11154867008673,2.0
2008-12-19,1014.43,24.63,67.0,12.33,9.468,0.0,21.2,28.7,55.0,77.0,7.5,78.10098531850878,78.11133209410005,3.0
2008-12-20,1012.17,26.13,68.0,14.0,10.548,0.0,21.8,31.4,53.0,80.0,9.599999999999998,81.6045160255677,81.31711371560817,3.0
2008-12-22,1010.73,28.73,66.0,21.0,10.8,0.0,25.0,34.2,52.0,78.0,9.200000000000005,87.83106243459255,88.67574608116385,2.0
2008-12-24,1009.33,23.47,88.67,18.33,2.16,16.3,22.3,24.1,86.0,93.0,1.8000000000000007,76.72464984514332,73.0031093184154,2.0
2008-12-26,1011.03,26.2,65.0,12.33,6.012,0.0,24.1,28.8,54.0,76.0,4.699999999999999,82.0444747522005,81.24950907491204,3.0
2009-01-01,1013.9,24.73,74.33,12.33,14.76,0.0,23.8,25.8,63.0,84.0,2.0,77.9734487677973,78.0570104984809,0.0
2009-01-03,1012.57,17.53,90.67,14.0,10.692,59.6,16.4,18.8,84.0,96.0,2.400000000000002,60.978896014111186,63.625962181406464,1.0
2009-01-07,1011.03,27.1,57.33,26.0,8.532,0.0,23.4,32.8,43.0,66.0,9.4,83.99472489862922,82.41916764382933,3.0
2009-01-09,1017.6,23.47,84.0,12.33,8.172,10.6,21.2,26.2,70.0,96.0,5.0,75.50058398373864,73.92172503598287,1.0
2009-01-16,1010.03,24.73,76.0,21.33,6.12,0.0,22.4,28.2,64.0,88.0,5.800000000000001,78.67242699186201,77.98571766932545,1.0
2009-01-19,1012.0,21.57,93.0,15.0,11.052,47.8,19.6,24.0,91.0,97.0,4.399999999999999,70.61650967318852,66.54315160552034,2.0
2009-01-25,1013.37,26.5,64.33,9.0,5.508,0.0,23.1,31.6,53.0,73.0,8.5,82.76534954458906,81.8883037401656,2.0
2009-02-08,1012.87,26.33,63.0,12.33,8.388,0.0,23.5,30.5,50.0,70.0,7.0,82.19145232128182,81.3734456346574,4.0
2009-02-11,1006.33,26.33,77.67,21.0,9.828,28.1,23.8,28.8,61.0,95.0,5.0,82.11720704847683,82.74185742722803,2.0
2009-02-12,1012.17,24.6,60.33,24.33,7.2,0.5,21.2,26.4,45.0,75.0,5.199999999999999,78.24920661176974,78.20831629677966,2.0
2009-02-16,1009.53,27.13,70.33,18.33,7.092,0.0,23.2,32.8,53.0,83.0,9.599999999999998,84.1210430502021,84.39141066033226,2.0
2009-02-20,1010.17,27.03,80.0,27.33,6.48,38.9,24.2,31.0,62.0,90.0,6.800000000000001,83.91776465182645,85.65232711837481,1.0
2009-02-21,1008.63,27.67,72.33,27.33,6.372,1.8,25.4,30.4,64.0,83.0,5.0,85.39235493334034,86.56850669488641,2.0
2009-02-24,1015.1,23.53,78.67,12.33,8.028,3.0,21.8,25.6,67.0,91.0,3.8000000000000007,75.65912743077286,74.96427815118305,1.0
2009-02-26,1015.37,23.03,85.0,10.67,7.668,1.2000000000000002,22.4,23.6,79.0,92.0,1.2000000000000028,74.5395138746393,72.62598754668906,4.0
2009-03-01,1012.03,26.4,80.33,27.33,6.228,0.0,23.8,31.0,66.0,88.0,7.199999999999999,82.48640183896478,83.26505316931745,1.0
2009-03-13,1008.03,24.73,75.33,21.33,8.892000000000001,0.0,22.3,28.4,56.0,88.0,6.099999999999998,78.3877857474636,78.01513405808467,2.0
2009-03-15,1013.17,23.17,73.33,15.33,3.8520000000000003,4.7,20.8,26.0,64.0,89.0,5.199999999999999,75.56289006997454,75.13610885812896,2.0
2009-03-17,1014.6,20.63,76.67,24.33,8.892000000000001,1.4,18.4,23.9,70.0,86.0,5.5,68.71039879072146,71.67042529666085,5.0
2009-03-24,1015.37,23.93,77.67,14.0,8.64,0.0,22.8,25.8,66.0,86.0,3.0,76.52658754399965,75.96701785805618,4.0
2009-03-30,1010.27,26.63,72.33,9.0,0.6120000000000001,0.0,24.2,31.2,58.0,82.0,7.0,83.75942102600246,83.12611914026438,1.0
2009-03-31,1011.0,26.33,77.33,15.33,7.092,0.0,23.8,29.6,60.0,91.0,5.800000000000001,82.26807719171809,82.70844761246143,1.0
2009-04-03,1013.7,25.0,70.0,17.0,6.9479999999999995,0.0,20.5,31.8,51.0,84.0,11.3,79.2019654541772,78.77034384000004,2.0
2009-04-08,1015.67,23.57,79.33,15.33,8.172,0.0,21.5,27.0,63.0,88.0,5.5,75.73495162291863,74.94860203089175,3.0
2009-04-12,1016.67,21.67,64.67,7.67,4.572,0.0,17.0,28.8,40.0,82.0,11.8,72.0440501331059,75.21554194638503,4.0
2009-04-13,1015.5,24.77,62.33,26.0,8.388,0.0,20.8,32.3,43.0,74.0,11.499999999999996,78.52732383253937,78.4311019502754,2.0
2009-04-18,1015.3,24.97,63.0,24.0,7.092,0.0,20.6,31.4,41.0,76.0,10.799999999999995,79.11803523229531,78.74724302618392,0.0
2009-04-20,1021.57,18.43,64.67,22.67,6.84,0.8,15.5,22.4,50.0,75.0,6.899999999999999,64.04089438879896,76.16367056503756,3.0
2009-04-22,1017.7,21.47,71.67,12.33,7.308,0.0,19.5,25.4,60.0,79.0,5.899999999999999,70.96975797964888,73.63614990133726,1.0
2009-04-29,1014.9,21.03,71.67,22.67,4.428,0.0,15.8,27.7,48.0,91.0,11.9,70.65728433760461,73.40055812631459,6.0
2009-05-01,1021.93,20.5,68.33,6.0,3.6,0.0,17.8,25.7,54.0,80.0,7.899999999999999,69.77177372452951,74.16992846931304,3.0
2009-05-06,1014.1,18.67,72.33,27.0,14.508000000000001,8.4,13.8,21.3,49.0,86.0,7.5,63.07137697485323,73.40398141189056,3.0
2009-05-16,1019.13,13.2,76.67,18.33,4.068,0.6,9.2,17.7,49.0,96.0,8.5,53.43373792313658,81.28495474014626,3.0
2009-05-18,1019.57,16.83,79.0,24.33,3.3480000000000003,0.0,14.1,21.5,65.0,89.0,7.4,61.87010587231961,71.91288018740556,0.0
2009-05-21,1017.83,22.23,78.0,24.33,4.212,0.1,18.1,28.3,55.0,90.0,10.2,73.38951337603214,72.81556644125934,4.0
2009-06-02,1018.37,11.03,72.67,27.0,13.068,0.0,9.5,12.1,65.0,82.0,2.6,44.65861675121756,91.5549060740031,3.0
2009-06-08,1021.5,14.6,79.67,14.0,5.508,0.0,9.7,22.1,53.0,96.0,12.400000000000002,55.767303691634616,75.48864031543056,5.0
2009-06-11,1023.33,12.6,84.67,20.0,3.492,0.2,10.3,16.2,66.0,96.0,5.899999999999999,52.53032654327562,77.21860074776987,3.0
2009-06-13,1019.17,14.43,85.0,9.33,3.6,0.2,11.6,18.9,63.0,97.0,7.299999999999999,56.45969303318675,71.93201770766832,3.0
2009-06-14,1020.77,15.53,77.67,18.33,5.508,0.1,11.7,21.8,49.0,93.0,10.1,57.87723500619323,74.76841372544877,4.0
2009-06-15,1019.13,15.33,77.0,13.67,4.572,0.0,9.6,22.0,52.0,91.0,12.4,57.874292684846424,75.56726606902401,4.0
2009-06-20,1017.2,17.77,77.0,17.0,5.508,0.2,11.9,25.3,50.0,96.0,13.4,62.95922010792586,72.0026613127421,3.0
2009-06-23,1012.43,18.4,93.33,32.0,9.251999999999999,15.3,18.0,19.0,90.0,96.0,1.0,63.365526756619396,61.80715926675687,4.0
2009-06-24,1021.5,12.63,79.33,21.33,8.028,12.2,10.5,14.8,62.0,91.0,4.300000000000001,50.150981505720836,81.33959699142605,4.0
2009-06-29,1014.97,19.3,77.0,5.0,7.452,0.0,15.1,26.0,61.0,87.0,10.9,65.8957876982585,71.26270154334415,2.0
2009-07-03,1019.93,12.4,76.67,23.0,7.668,0.0,7.2,17.2,57.0,99.0,10.0,49.75818800051418,83.93441098140532,5.0
2009-07-06,1014.2,17.97,75.67,9.33,5.04,0.0,12.6,25.7,56.0,92.0,13.1,63.58673773306517,72.47924463205351,2.0
