Data Medicao,dia,mês,ano,Tmáxdia
5/9/2008,9,5,2008,"20,4"
5/10/2008,10,5,2008,21
5/11/2008,11,5,2008,"21,6"
5/12/2008,12,5,2008,"23,2"
5/13/2008,13,5,2008,"25,4"
5/14/2008,14,5,2008,"24,9"
5/15/2008,15,5,2008,"22,7"
5/16/2008,16,5,2008,24
5/17/2008,17,5,2008,"24,4"
5/18/2008,18,5,2008,"26,4"
5/19/2008,19,5,2008,"30,5"
5/20/2008,20,5,2008,"31,3"
5/21/2008,21,5,2008,"28,3"
5/22/2008,22,5,2008,"31,2"
5/23/2008,23,5,2008,30
5/24/2008,24,5,2008,24
5/25/2008,25,5,2008,"17,7"
5/26/2008,26,5,2008,"20,3"
5/27/2008,27,5,2008,"24,2"
5/28/2008,28,5,2008,"22,2"
5/29/2008,29,5,2008,"17,6"
5/30/2008,30,5,2008,"12,4"
5/31/2008,31,5,2008,"13,4"
6/1/2008,1,6,2008,"19,7"
6/2/2008,2,6,2008,"20,4"
6/3/2008,3,6,2008,"18,3"
6/4/2008,4,6,2008,"19,6"
6/5/2008,5,6,2008,"22,5"
6/6/2008,6,6,2008,"21,8"
6/7/2008,7,6,2008,"19,6"
6/8/2008,8,6,2008,"18,3"
6/9/2008,9,6,2008,"17,4"
6/10/2008,10,6,2008,"14,8"
6/11/2008,11,6,2008,"16,4"
6/12/2008,12,6,2008,"18,2"
6/13/2008,13,6,2008,"18,5"
6/14/2008,14,6,2008,"19,8"
6/15/2008,15,6,2008,"15,9"
6/16/2008,16,6,2008,"13,6"
6/17/2008,17,6,2008,"15,7"
6/18/2008,18,6,2008,"19,2"
6/19/2008,19,6,2008,"18,2"
6/20/2008,20,6,2008,"16,6"
6/21/2008,21,6,2008,"13,4"
6/22/2008,22,6,2008,"15,2"
6/23/2008,23,6,2008,"14,6"
6/24/2008,24,6,2008,17
6/25/2008,25,6,2008,"20,8"
6/26/2008,26,6,2008,"17,4"
6/27/2008,27,6,2008,"19,8"
6/28/2008,28,6,2008,20
6/29/2008,29,6,2008,"19,8"
6/30/2008,30,6,2008,"20,2"
7/1/2008,1,7,2008,"20,4"
7/2/2008,2,7,2008,"15,6"
7/3/2008,3,7,2008,"15,3"
7/4/2008,4,7,2008,"17,8"
7/5/2008,5,7,2008,"25,4"
7/6/2008,6,7,2008,"26,7"
7/7/2008,7,7,2008,"27,2"
7/8/2008,8,7,2008,21
7/9/2008,9,7,2008,"20,8"
7/10/2008,10,7,2008,"22,1"
7/11/2008,11,7,2008,"24,7"
7/12/2008,12,7,2008,"24,4"
7/13/2008,13,7,2008,28
7/14/2008,14,7,2008,"27,6"
7/15/2008,15,7,2008,"28,6"
7/16/2008,16,7,2008,"25,6"
7/17/2008,17,7,2008,27
7/18/2008,18,7,2008,"22,2"
7/19/2008,19,7,2008,"18,7"
7/20/2008,20,7,2008,"15,7"
7/21/2008,21,7,2008,"19,6"
7/22/2008,22,7,2008,"23,3"
7/23/2008,23,7,2008,"16,8"
7/24/2008,24,7,2008,"19,4"
7/25/2008,25,7,2008,"15,8"
7/26/2008,26,7,2008,"19,8"
7/27/2008,27,7,2008,"15,8"
7/28/2008,28,7,2008,"16,1"
7/29/2008,29,7,2008,"16,8"
7/30/2008,30,7,2008,"20,2"
7/31/2008,31,7,2008,"19,3"
8/1/2008,1,8,2008,"18,6"
8/2/2008,2,8,2008,"18,4"
8/3/2008,3,8,2008,15
8/4/2008,4,8,2008,20
8/5/2008,5,8,2008,"19,5"
8/6/2008,6,8,2008,"22,8"
8/7/2008,7,8,2008,"19,6"
8/8/2008,8,8,2008,"16,7"
8/9/2008,9,8,2008,"17,2"
8/10/2008,10,8,2008,"23,2"
8/11/2008,11,8,2008,"27,5"
8/12/2008,12,8,2008,"20,9"
8/13/2008,13,8,2008,"17,8"
8/14/2008,14,8,2008,"22,2"
8/15/2008,15,8,2008,27
8/16/2008,16,8,2008,"26,1"
8/17/2008,17,8,2008,"21,6"
8/18/2008,18,8,2008,17
8/19/2008,19,8,2008,"17,8"
8/20/2008,20,8,2008,"24,5"
8/21/2008,21,8,2008,"19,5"
8/22/2008,22,8,2008,"16,6"
8/23/2008,23,8,2008,17
8/24/2008,24,8,2008,"23,4"
8/25/2008,25,8,2008,"21,6"
8/26/2008,26,8,2008,"22,8"
8/27/2008,27,8,2008,"28,1"
8/28/2008,28,8,2008,"28,6"
8/29/2008,29,8,2008,18
8/30/2008,30,8,2008,21
8/31/2008,31,8,2008,"23,8"
9/1/2008,1,9,2008,27
9/2/2008,2,9,2008,"31,8"
9/3/2008,3,9,2008,"24,8"
9/4/2008,4,9,2008,"15,8"
9/5/2008,5,9,2008,"12,8"
9/6/2008,6,9,2008,"14,4"
9/7/2008,7,9,2008,"13,8"
9/8/2008,8,9,2008,"19,7"
9/9/2008,9,9,2008,"23,3"
9/10/2008,10,9,2008,"28,5"
9/11/2008,11,9,2008,"20,1"
9/12/2008,12,9,2008,"18,3"
9/13/2008,13,9,2008,"17,5"
9/14/2008,14,9,2008,18
9/15/2008,15,9,2008,"18,3"
9/16/2008,16,9,2008,"19,2"
9/17/2008,17,9,2008,"20,2"
9/18/2008,18,9,2008,"21,2"
9/19/2008,19,9,2008,23
9/20/2008,20,9,2008,"21,2"
9/21/2008,21,9,2008,"18,2"
9/22/2008,22,9,2008,"20,2"
9/23/2008,23,9,2008,21
9/24/2008,24,9,2008,"22,1"
9/25/2008,25,9,2008,24
9/26/2008,26,9,2008,"25,1"
9/27/2008,27,9,2008,"23,5"
9/28/2008,28,9,2008,"26,2"
9/29/2008,29,9,2008,"26,2"
9/30/2008,30,9,2008,"24,5"
10/1/2008,1,10,2008,29
10/2/2008,2,10,2008,26
10/3/2008,3,10,2008,"25,7"
10/4/2008,4,10,2008,"22,1"
10/5/2008,5,10,2008,21
10/6/2008,6,10,2008,"23,3"
10/7/2008,7,10,2008,"22,2"
10/8/2008,8,10,2008,20
10/9/2008,9,10,2008,"22,8"
10/10/2008,10,10,2008,"27,4"
10/11/2008,11,10,2008,"19,9"
10/12/2008,12,10,2008,"30,6"
10/13/2008,13,10,2008,"26,6"
10/14/2008,14,10,2008,"22,2"
10/15/2008,15,10,2008,"21,3"
10/16/2008,16,10,2008,23
10/17/2008,17,10,2008,"19,7"
10/18/2008,18,10,2008,"18,4"
10/19/2008,19,10,2008,"25,6"
10/20/2008,20,10,2008,"29,6"
10/21/2008,21,10,2008,"32,5"
10/22/2008,22,10,2008,"25,8"
10/23/2008,23,10,2008,"23,5"
10/24/2008,24,10,2008,"25,2"
10/25/2008,25,10,2008,"21,7"
10/26/2008,26,10,2008,"25,2"
10/27/2008,27,10,2008,"24,2"
10/28/2008,28,10,2008,"23,2"
10/29/2008,29,10,2008,"23,5"
10/30/2008,30,10,2008,"23,2"
10/31/2008,31,10,2008,24
11/1/2008,1,11,2008,"28,4"
11/2/2008,2,11,2008,"24,4"
11/3/2008,3,11,2008,"24,2"
11/4/2008,4,11,2008,30
11/5/2008,5,11,2008,33
11/6/2008,6,11,2008,"24,4"
11/7/2008,7,11,2008,28
11/8/2008,8,11,2008,"30,9"
11/9/2008,9,11,2008,29
11/10/2008,10,11,2008,"26,8"
11/11/2008,11,11,2008,"25,7"
11/12/2008,12,11,2008,26
11/13/2008,13,11,2008,"25,8"
11/14/2008,14,11,2008,"27,7"
11/15/2008,15,11,2008,"28,4"
11/16/2008,16,11,2008,"22,2"
11/17/2008,17,11,2008,"26,2"
11/18/2008,18,11,2008,25
11/19/2008,19,11,2008,"22,6"
11/20/2008,20,11,2008,"23,2"
11/21/2008,21,11,2008,"25,3"
11/22/2008,22,11,2008,"24,2"
11/23/2008,23,11,2008,"27,6"
11/24/2008,24,11,2008,"30,3"
11/25/2008,25,11,2008,"31,8"
11/26/2008,26,11,2008,"32,6"
11/27/2008,27,11,2008,"32,5"
11/28/2008,28,11,2008,"32,4"
11/29/2008,29,11,2008,"33,8"
11/30/2008,30,11,2008,"32,6"
12/1/2008,1,12,2008,28
12/2/2008,2,12,2008,"25,8"
12/3/2008,3,12,2008,22
12/4/2008,4,12,2008,"24,6"
12/5/2008,5,12,2008,"24,7"
12/6/2008,6,12,2008,28
12/7/2008,7,12,2008,"32,5"
12/8/2008,8,12,2008,"36,1"
12/9/2008,9,12,2008,36
12/10/2008,10,12,2008,"25,4"
12/11/2008,11,12,2008,"25,6"
12/12/2008,12,12,2008,"26,2"
12/13/2008,13,12,2008,"27,8"
12/14/2008,14,12,2008,"26,2"
12/15/2008,15,12,2008,"27,3"
12/16/2008,16,12,2008,"28,2"
12/17/2008,17,12,2008,"27,4"
12/18/2008,18,12,2008,"28,5"
12/19/2008,19,12,2008,"29,2"
12/20/2008,20,12,2008,"31,8"
12/21/2008,21,12,2008,"35,2"
12/22/2008,22,12,2008,"34,5"
12/23/2008,23,12,2008,"34,6"
12/24/2008,24,12,2008,25
12/25/2008,25,12,2008,"30,4"
12/26/2008,26,12,2008,"29,3"
12/27/2008,27,12,2008,"30,6"
12/28/2008,28,12,2008,"35,4"
12/29/2008,29,12,2008,"30,5"
12/30/2008,30,12,2008,"25,7"
12/31/2008,31,12,2008,"30,7"
1/1/2009,1,1,2009,"27,2"
1/2/2009,2,1,2009,"23,5"
1/3/2009,3,1,2009,19
1/4/2009,4,1,2009,"25,4"
1/5/2009,5,1,2009,28
1/6/2009,6,1,2009,"31,5"
1/7/2009,7,1,2009,"33,8"
1/8/2009,8,1,2009,"28,1"
1/9/2009,9,1,2009,"26,7"
1/10/2009,10,1,2009,"27,6"
1/11/2009,11,1,2009,"29,6"
1/12/2009,12,1,2009,"31,8"
1/13/2009,13,1,2009,"26,4"
1/14/2009,14,1,2009,"31,7"
1/15/2009,15,1,2009,"29,6"
1/16/2009,16,1,2009,"29,2"
1/17/2009,17,1,2009,"32,5"
1/18/2009,18,1,2009,"33,4"
1/19/2009,19,1,2009,24
1/20/2009,20,1,2009,"26,1"
1/21/2009,21,1,2009,"27,6"
1/22/2009,22,1,2009,28
1/23/2009,23,1,2009,29
1/24/2009,24,1,2009,"29,6"
1/25/2009,25,1,2009,"32,2"
1/26/2009,26,1,2009,"33,5"
1/27/2009,27,1,2009,"32,5"
1/28/2009,28,1,2009,32
1/29/2009,29,1,2009,"30,5"
1/30/2009,30,1,2009,"31,6"
1/31/2009,31,1,2009,"28,8"
2/1/2009,1,2,2009,"28,2"
2/2/2009,2,2,2009,"27,2"
2/3/2009,3,2,2009,"33,6"
2/4/2009,4,2,2009,"29,1"
2/5/2009,5,2,2009,29
2/6/2009,6,2,2009,"31,4"
2/7/2009,7,2,2009,"30,7"
2/8/2009,8,2,2009,"30,6"
2/9/2009,9,2,2009,"33,6"
2/10/2009,10,2,2009,"34,3"
2/11/2009,11,2,2009,"30,2"
2/12/2009,12,2,2009,"27,2"
2/13/2009,13,2,2009,"29,5"
2/14/2009,14,2,2009,"30,4"
2/15/2009,15,2,2009,"30,4"
2/16/2009,16,2,2009,"33,2"
2/17/2009,17,2,2009,33
2/18/2009,18,2,2009,"32,6"
2/19/2009,19,2,2009,"30,4"
2/20/2009,20,2,2009,32
2/21/2009,21,2,2009,"30,8"
2/22/2009,22,2,2009,34
2/23/2009,23,2,2009,"28,4"
2/24/2009,24,2,2009,27
2/25/2009,25,2,2009,"26,9"
2/26/2009,26,2,2009,"25,5"
2/27/2009,27,2,2009,"28,6"
2/28/2009,28,2,2009,"28,7"
3/1/2009,1,3,2009,"31,8"
3/2/2009,2,3,2009,"26,8"
3/3/2009,3,3,2009,30
3/4/2009,4,3,2009,"33,8"
3/5/2009,5,3,2009,"28,1"
3/6/2009,6,3,2009,"27,5"
3/7/2009,7,3,2009,"29,4"
3/8/2009,8,3,2009,"29,9"
3/9/2009,9,3,2009,"27,2"
3/10/2009,10,3,2009,"28,4"
3/11/2009,11,3,2009,"30,2"
3/12/2009,12,3,2009,"28,2"
3/13/2009,13,3,2009,"29,4"
3/14/2009,14,3,2009,"29,7"
3/15/2009,15,3,2009,"26,5"
3/16/2009,16,3,2009,"27,2"
3/17/2009,17,3,2009,"24,9"
3/18/2009,18,3,2009,"26,7"
3/19/2009,19,3,2009,28
3/20/2009,20,3,2009,"26,1"
3/21/2009,21,3,2009,"31,7"
3/22/2009,22,3,2009,31
3/23/2009,23,3,2009,"30,7"
3/24/2009,24,3,2009,27
3/25/2009,25,3,2009,"28,8"
3/26/2009,26,3,2009,"31,3"
3/27/2009,27,3,2009,"28,8"
3/28/2009,28,3,2009,"31,2"
3/29/2009,29,3,2009,"33,6"
3/30/2009,30,3,2009,"31,7"
3/31/2009,31,3,2009,31
4/1/2009,1,4,2009,"23,5"
4/2/2009,2,4,2009,"26,3"
4/3/2009,3,4,2009,"32,8"
4/4/2009,4,4,2009,"33,8"
4/5/2009,5,4,2009,24
4/6/2009,6,4,2009,30
4/7/2009,7,4,2009,30
4/8/2009,8,4,2009,"28,2"
4/9/2009,9,4,2009,"27,1"
4/10/2009,10,4,2009,"23,8"
4/11/2009,11,4,2009,"27,5"
4/12/2009,12,4,2009,"29,6"
4/13/2009,13,4,2009,"32,5"
4/14/2009,14,4,2009,"26,4"
4/15/2009,15,4,2009,"24,4"
4/16/2009,16,4,2009,"28,4"
4/17/2009,17,4,2009,"31,5"
4/18/2009,18,4,2009,"31,6"
4/19/2009,19,4,2009,"23,4"
4/20/2009,20,4,2009,23
4/21/2009,21,4,2009,"25,5"
4/22/2009,22,4,2009,"25,4"
4/23/2009,23,4,2009,27
4/24/2009,24,4,2009,27
4/25/2009,25,4,2009,"28,5"
4/26/2009,26,4,2009,28
4/27/2009,27,4,2009,"26,9"
4/28/2009,28,4,2009,"27,6"
4/29/2009,29,4,2009,"28,1"
4/30/2009,30,4,2009,"24,7"
5/1/2009,1,5,2009,"26,1"
5/2/2009,2,5,2009,"28,2"
5/3/2009,3,5,2009,"28,6"
5/4/2009,4,5,2009,29
5/5/2009,5,5,2009,"28,6"
5/6/2009,6,5,2009,"21,3"
5/7/2009,7,5,2009,"25,2"
5/8/2009,8,5,2009,"20,7"
5/9/2009,9,5,2009,"26,3"
5/10/2009,10,5,2009,29
5/11/2009,11,5,2009,"30,4"
5/12/2009,12,5,2009,"22,8"
5/13/2009,13,5,2009,"24,8"
5/14/2009,14,5,2009,"20,6"
5/15/2009,15,5,2009,"15,5"
5/16/2009,16,5,2009,"18,1"
5/17/2009,17,5,2009,"23,7"
5/18/2009,18,5,2009,"21,8"
5/19/2009,19,5,2009,"19,6"
5/20/2009,20,5,2009,"27,9"
5/21/2009,21,5,2009,29
5/22/2009,22,5,2009,"28,4"
5/23/2009,23,5,2009,"28,4"
5/24/2009,24,5,2009,"27,7"
5/25/2009,25,5,2009,"25,8"
5/26/2009,26,5,2009,"23,5"
5/27/2009,27,5,2009,"20,8"
5/28/2009,28,5,2009,"19,2"
5/29/2009,29,5,2009,"17,9"
5/30/2009,30,5,2009,"16,4"
5/31/2009,31,5,2009,"15,2"
6/1/2009,1,6,2009,"14,3"
6/2/2009,2,6,2009,"12,1"
6/3/2009,3,6,2009,"14,6"
6/4/2009,4,6,2009,"19,1"
6/5/2009,5,6,2009,"19,1"
6/6/2009,6,6,2009,"17,6"
6/7/2009,7,6,2009,"17,9"
6/8/2009,8,6,2009,23
6/9/2009,9,6,2009,"15,8"
6/10/2009,10,6,2009,"17,3"
6/11/2009,11,6,2009,"16,7"
6/12/2009,12,6,2009,"13,6"
6/13/2009,13,6,2009,"19,6"
6/14/2009,14,6,2009,"22,2"
6/15/2009,15,6,2009,"22,6"
6/16/2009,16,6,2009,"15,2"
6/17/2009,17,6,2009,"13,9"
6/18/2009,18,6,2009,21
6/19/2009,19,6,2009,"24,3"
6/20/2009,20,6,2009,"25,9"
6/21/2009,21,6,2009,"25,6"
6/22/2009,22,6,2009,"24,2"
6/23/2009,23,6,2009,"20,2"
6/24/2009,24,6,2009,"15,6"
6/25/2009,25,6,2009,15
6/26/2009,26,6,2009,"16,2"
6/27/2009,27,6,2009,"15,2"
6/28/2009,28,6,2009,"21,5"
6/29/2009,29,6,2009,"26,6"
6/30/2009,30,6,2009,20
7/1/2009,1,7,2009,"19,4"
7/2/2009,2,7,2009,"19,6"
7/3/2009,3,7,2009,"18,2"
7/4/2009,4,7,2009,"20,7"
7/5/2009,5,7,2009,"22,2"
7/6/2009,6,7,2009,"26,2"
7/7/2009,7,7,2009,20
7/8/2009,8,7,2009,"18,1"
7/9/2009,9,7,2009,"15,2"
7/10/2009,10,7,2009,17
7/11/2009,11,7,2009,"16,5"
7/12/2009,12,7,2009,"15,6"
7/13/2009,13,7,2009,"18,2"
7/14/2009,14,7,2009,"16,2"
7/15/2009,15,7,2009,"14,4"
7/16/2009,16,7,2009,"14,1"
7/17/2009,17,7,2009,"16,4"
7/18/2009,18,7,2009,"15,7"
7/19/2009,19,7,2009,"18,5"
7/20/2009,20,7,2009,"21,2"
7/21/2009,21,7,2009,"23,5"
7/22/2009,22,7,2009,"24,2"
7/23/2009,23,7,2009,"14,4"
7/24/2009,24,7,2009,"10,3"
7/25/2009,25,7,2009,"12,9"
7/26/2009,26,7,2009,"15,6"
7/27/2009,27,7,2009,15
7/28/2009,28,7,2009,"17,8"
7/29/2009,29,7,2009,"17,4"
7/30/2009,30,7,2009,"14,7"
7/31/2009,31,7,2009,"13,4"
8/1/2009,1,8,2009,"19,2"
8/2/2009,2,8,2009,"16,1"
8/3/2009,3,8,2009,"17,4"
8/4/2009,4,8,2009,"20,6"
8/5/2009,5,8,2009,"22,2"
8/6/2009,6,8,2009,"20,4"
8/7/2009,7,8,2009,"15,2"
8/8/2009,8,8,2009,"14,4"
8/9/2009,9,8,2009,"15,9"
8/10/2009,10,8,2009,"18,6"
8/11/2009,11,8,2009,19
8/12/2009,12,8,2009,"24,5"
8/13/2009,13,8,2009,"25,4"
8/14/2009,14,8,2009,"29,2"
8/15/2009,15,8,2009,"32,8"
8/16/2009,16,8,2009,"33,6"
8/17/2009,17,8,2009,"26,6"
8/18/2009,18,8,2009,"16,1"
8/19/2009,19,8,2009,"19,8"
8/20/2009,20,8,2009,"17,4"
8/21/2009,21,8,2009,17
8/22/2009,22,8,2009,21
8/23/2009,23,8,2009,24
8/24/2009,24,8,2009,"21,8"
8/25/2009,25,8,2009,"26,4"
8/26/2009,26,8,2009,"27,4"
8/27/2009,27,8,2009,"28,4"
8/28/2009,28,8,2009,"29,6"
8/29/2009,29,8,2009,"31,6"
8/30/2009,30,8,2009,32
8/31/2009,31,8,2009,"33,6"
9/1/2009,1,9,2009,"25,2"
9/2/2009,2,9,2009,"19,2"
9/3/2009,3,9,2009,"23,2"
9/4/2009,4,9,2009,"23,8"
9/5/2009,5,9,2009,"23,4"
9/6/2009,6,9,2009,"25,8"
9/7/2009,7,9,2009,"27,5"
9/8/2009,8,9,2009,"17,9"
9/9/2009,9,9,2009,"14,5"
9/10/2009,10,9,2009,"14,4"
9/11/2009,11,9,2009,"15,6"
9/12/2009,12,9,2009,18
9/13/2009,13,9,2009,"19,8"
9/14/2009,14,9,2009,"22,2"
9/15/2009,15,9,2009,27
9/16/2009,16,9,2009,"26,8"
9/17/2009,17,9,2009,"21,5"
9/18/2009,18,9,2009,"25,4"
9/19/2009,19,9,2009,"19,6"
9/20/2009,20,9,2009,21
9/21/2009,21,9,2009,"23,6"
9/22/2009,22,9,2009,"27,8"
9/23/2009,23,9,2009,"22,6"
9/24/2009,24,9,2009,"19,6"
9/25/2009,25,9,2009,"25,2"
9/26/2009,26,9,2009,"31,6"
9/27/2009,27,9,2009,"21,2"
9/28/2009,28,9,2009,"19,1"
9/29/2009,29,9,2009,"16,8"
9/30/2009,30,9,2009,"20,4"
10/1/2009,1,10,2009,"14,6"
10/2/2009,2,10,2009,"20,6"
10/3/2009,3,10,2009,"22,4"
10/4/2009,4,10,2009,"28,2"
10/5/2009,5,10,2009,"33,3"
10/6/2009,6,10,2009,23
10/7/2009,7,10,2009,"19,5"
10/8/2009,8,10,2009,20
10/9/2009,9,10,2009,"22,4"
10/10/2009,10,10,2009,26
10/11/2009,11,10,2009,30
10/12/2009,12,10,2009,"23,6"
10/13/2009,13,10,2009,"26,9"
10/14/2009,14,10,2009,30
10/15/2009,15,10,2009,"20,4"
10/16/2009,16,10,2009,"17,3"
10/17/2009,17,10,2009,"23,8"
10/18/2009,18,10,2009,"23,4"
10/19/2009,19,10,2009,"28,3"
10/20/2009,20,10,2009,"26,8"
10/21/2009,21,10,2009,"24,8"
10/22/2009,22,10,2009,"23,4"
10/23/2009,23,10,2009,"29,8"
10/24/2009,24,10,2009,"24,4"
10/25/2009,25,10,2009,"21,8"
10/26/2009,26,10,2009,"24,2"
10/27/2009,27,10,2009,"22,8"
10/28/2009,28,10,2009,28
10/29/2009,29,10,2009,32
10/30/2009,30,10,2009,34
10/31/2009,31,10,2009,"33,2"
11/1/2009,1,11,2009,"34,8"
11/2/2009,2,11,2009,"35,6"
11/3/2009,3,11,2009,"27,6"
11/4/2009,4,11,2009,"30,4"
11/5/2009,5,11,2009,"26,2"
11/6/2009,6,11,2009,"30,4"
11/7/2009,7,11,2009,"25,8"
11/8/2009,8,11,2009,"22,5"
11/9/2009,9,11,2009,"28,2"
11/10/2009,10,11,2009,"22,3"
11/11/2009,11,11,2009,"25,1"
11/12/2009,12,11,2009,"28,6"
11/13/2009,13,11,2009,"24,2"
11/14/2009,14,11,2009,"23,7"
11/15/2009,15,11,2009,25
11/16/2009,16,11,2009,"26,9"
11/17/2009,17,11,2009,"34,2"
11/18/2009,18,11,2009,"25,9"
11/19/2009,19,11,2009,"31,8"
11/20/2009,20,11,2009,"22,9"
11/21/2009,21,11,2009,"25,8"
11/22/2009,22,11,2009,"26,3"
11/23/2009,23,11,2009,"28,7"
11/24/2009,24,11,2009,"29,6"
11/25/2009,25,11,2009,"34,4"
11/26/2009,26,11,2009,"30,9"
11/27/2009,27,11,2009,"27,8"
11/28/2009,28,11,2009,"25,9"
11/29/2009,29,11,2009,"31,1"
11/30/2009,30,11,2009,"26,4"
12/1/2009,1,12,2009,"27,8"
12/2/2009,2,12,2009,"28,7"
12/3/2009,3,12,2009,"27,6"
12/4/2009,4,12,2009,"22,9"
12/5/2009,5,12,2009,"28,7"
12/6/2009,6,12,2009,"26,7"
12/7/2009,7,12,2009,"22,7"
12/8/2009,8,12,2009,"21,3"
12/9/2009,9,12,2009,27
12/10/2009,10,12,2009,"30,7"
12/11/2009,11,12,2009,"24,1"
12/12/2009,12,12,2009,"23,2"
12/13/2009,13,12,2009,"24,3"
12/14/2009,14,12,2009,29
12/15/2009,15,12,2009,"29,5"
12/16/2009,16,12,2009,"29,5"
12/17/2009,17,12,2009,27
12/18/2009,18,12,2009,"30,3"
12/19/2009,19,12,2009,"34,5"
12/20/2009,20,12,2009,"34,1"
12/21/2009,21,12,2009,"28,4"
12/22/2009,22,12,2009,32
12/23/2009,23,12,2009,"33,2"
12/24/2009,24,12,2009,"28,7"
12/25/2009,25,12,2009,"31,9"
12/26/2009,26,12,2009,"32,9"
12/27/2009,27,12,2009,31
12/28/2009,28,12,2009,"33,7"
12/29/2009,29,12,2009,"34,7"
12/30/2009,30,12,2009,"33,3"
12/31/2009,31,12,2009,"28,2"
1/1/2010,1,1,2010,"30,8"
1/2/2010,2,1,2010,"31,3"
1/3/2010,3,1,2010,"33,2"
1/4/2010,4,1,2010,"26,8"
1/5/2010,5,1,2010,"31,8"
1/6/2010,6,1,2010,"29,6"
1/7/2010,7,1,2010,"24,4"
1/8/2010,8,1,2010,"30,3"
1/9/2010,9,1,2010,31
1/10/2010,10,1,2010,"31,2"
1/11/2010,11,1,2010,"31,3"
1/12/2010,12,1,2010,"32,4"
1/13/2010,13,1,2010,"25,6"
1/14/2010,14,1,2010,"30,6"
1/15/2010,15,1,2010,"29,6"
1/16/2010,16,1,2010,31
1/17/2010,17,1,2010,"31,8"
1/18/2010,18,1,2010,"33,8"
1/19/2010,19,1,2010,"26,7"
1/20/2010,20,1,2010,"27,9"
1/21/2010,21,1,2010,"27,8"
1/22/2010,22,1,2010,"28,4"
1/23/2010,23,1,2010,"28,7"
1/24/2010,24,1,2010,"30,3"
1/25/2010,25,1,2010,"31,8"
1/26/2010,26,1,2010,"30,8"
1/27/2010,27,1,2010,"29,2"
1/28/2010,28,1,2010,"28,4"
1/29/2010,29,1,2010,"32,2"
1/30/2010,30,1,2010,"34,9"
1/31/2010,31,1,2010,35
2/1/2010,1,2,2010,"35,3"
2/2/2010,2,2,2010,"36,7"
2/3/2010,3,2,2010,"38,9"
2/4/2010,4,2,2010,"37,8"
2/5/2010,5,2,2010,"36,1"
2/6/2010,6,2,2010,"35,9"
2/7/2010,7,2,2010,39
2/8/2010,8,2,2010,"30,1"
2/9/2010,9,2,2010,32
2/10/2010,10,2,2010,34
2/11/2010,11,2,2010,"34,3"
2/12/2010,12,2,2010,"34,7"
2/13/2010,13,2,2010,"34,5"
2/14/2010,14,2,2010,"30,2"
2/15/2010,15,2,2010,"26,6"
2/16/2010,16,2,2010,"25,8"
2/17/2010,17,2,2010,"27,6"
2/18/2010,18,2,2010,"30,3"
2/19/2010,19,2,2010,"33,8"
2/20/2010,20,2,2010,"34,7"
2/21/2010,21,2,2010,"35,7"
2/22/2010,22,2,2010,"33,6"
2/23/2010,23,2,2010,"31,2"
2/24/2010,24,2,2010,"25,5"
2/25/2010,25,2,2010,"25,4"
2/26/2010,26,2,2010,"27,2"
2/27/2010,27,2,2010,"30,9"
2/28/2010,28,2,2010,"29,7"
3/1/2010,1,3,2010,"30,4"
3/2/2010,2,3,2010,32
3/3/2010,3,3,2010,"31,8"
3/4/2010,4,3,2010,31
3/5/2010,5,3,2010,"32,1"
3/6/2010,6,3,2010,"30,8"
3/7/2010,7,3,2010,"27,6"
3/8/2010,8,3,2010,"28,2"
3/9/2010,9,3,2010,"25,8"
3/10/2010,10,3,2010,"29,9"
3/11/2010,11,3,2010,"30,1"
3/12/2010,12,3,2010,"28,6"
3/13/2010,13,3,2010,"27,7"
3/14/2010,14,3,2010,"28,3"
3/15/2010,15,3,2010,"27,9"
3/16/2010,16,3,2010,28
3/17/2010,17,3,2010,"30,8"
3/18/2010,18,3,2010,33
3/19/2010,19,3,2010,"33,4"
3/20/2010,20,3,2010,"30,8"
3/21/2010,21,3,2010,31
3/22/2010,22,3,2010,"25,6"
3/23/2010,23,3,2010,"25,6"
3/24/2010,24,3,2010,"25,6"
3/25/2010,25,3,2010,"25,3"
3/26/2010,26,3,2010,"28,9"
3/27/2010,27,3,2010,"28,7"
3/28/2010,28,3,2010,"24,6"
3/29/2010,29,3,2010,"26,1"
3/30/2010,30,3,2010,29
3/31/2010,31,3,2010,"29,4"
4/1/2010,1,4,2010,"32,8"
4/2/2010,2,4,2010,"34,2"
4/3/2010,3,4,2010,"30,6"
4/4/2010,4,4,2010,"23,3"
4/5/2010,5,4,2010,"24,3"
4/6/2010,6,4,2010,"24,2"
4/7/2010,7,4,2010,24
4/8/2010,8,4,2010,"25,2"
4/9/2010,9,4,2010,25
4/10/2010,10,4,2010,"26,3"
4/11/2010,11,4,2010,"28,3"
4/12/2010,12,4,2010,"29,1"
4/13/2010,13,4,2010,"30,3"
4/14/2010,14,4,2010,"30,7"
4/15/2010,15,4,2010,"24,5"
4/16/2010,16,4,2010,"24,2"
4/17/2010,17,4,2010,"29,2"
4/18/2010,18,4,2010,"32,4"
4/19/2010,19,4,2010,"32,4"
4/20/2010,20,4,2010,"26,4"
4/21/2010,21,4,2010,"24,6"
4/22/2010,22,4,2010,"22,6"
4/23/2010,23,4,2010,"19,2"
4/24/2010,24,4,2010,22
4/25/2010,25,4,2010,"23,7"
4/26/2010,26,4,2010,"21,6"
4/27/2010,27,4,2010,"21,8"
4/28/2010,28,4,2010,"22,6"
