data,obito,tmin_3h,tmin,temp,tmax_3h,tmax,amplitude_t_3h,amplitude_t,urmin,umidade,urmax,prec,pressao,ventodir,ventovel
2003-12-23,2,21.8,15.4,23.27,25.0,25.0,3.1999999999999993,9.6,45.0,63.67,85.0,3.0,1016.17,20.0,1.53
2003-12-24,6,18.8,15.7,21.93,25.5,26.0,6.699999999999999,10.3,58.0,66.67,72.0,0.0,1020.8,7.67,2.23
2003-12-25,6,20.8,19.3,23.33,27.9,28.1,7.099999999999998,8.8,53.0,67.33,75.0,0.0,1020.13,12.33,1.87
2003-12-26,5,21.3,18.0,24.57,28.0,29.4,6.699999999999999,11.399999999999999,56.0,63.33,76.0,0.0,1018.63,10.67,2.6
2003-12-27,8,22.0,18.5,26.67,32.2,32.4,10.200000000000003,13.899999999999999,49.0,63.0,77.0,0.0,1012.73,7.67,1.9
2003-12-28,7,24.4,23.7,27.0,30.4,31.6,6.0,7.900000000000002,64.0,72.0,82.0,0.1,1008.37,27.33,2.93
2003-12-29,6,19.4,18.5,22.57,25.0,25.4,5.600000000000001,6.899999999999999,47.0,66.0,84.0,0.0,1013.77,18.33,2.9
2003-12-30,5,19.2,17.0,22.8,28.2,30.6,9.0,13.600000000000001,63.0,71.67,80.0,0.0,1011.23,18.0,1.33
2003-12-31,5,24.0,22.2,25.33,26.4,29.2,2.3999999999999986,7.0,65.0,75.0,81.0,0.0,1010.2,21.33,2.57
2004-01-01,7,18.2,16.0,20.1,23.9,24.2,5.699999999999999,8.2,47.0,60.33,68.0,0.0,1018.4,15.33,1.67
2004-01-02,5,18.8,15.2,22.33,26.0,26.6,7.199999999999999,11.400000000000002,52.0,63.0,71.0,0.0,1018.53,12.33,2.17
2004-01-03,7,20.0,16.4,24.43,29.1,29.6,9.100000000000001,13.200000000000003,48.0,61.67,75.0,0.0,1016.83,13.67,2.13
2004-01-04,9,21.3,18.8,25.4,30.4,30.8,9.099999999999998,12.0,40.0,58.0,75.0,0.0,1015.13,19.67,2.2
2004-01-05,6,22.8,19.0,26.8,33.0,33.8,10.2,14.799999999999997,40.0,58.0,76.0,0.0,1012.63,27.33,2.07
2004-01-06,7,24.9,20.5,28.77,34.4,35.0,9.5,14.5,39.0,60.67,78.0,0.0,1011.4,19.67,1.6
2004-01-07,10,26.4,21.5,29.4,34.3,34.8,7.899999999999999,13.299999999999997,47.0,61.67,70.0,0.0,1011.0,21.33,2.17
2004-01-08,7,26.8,22.5,28.87,32.6,33.3,5.800000000000001,10.799999999999997,54.0,64.67,72.0,0.0,1009.5,6.33,1.17
2004-01-09,5,25.0,22.7,27.63,31.3,33.0,6.300000000000001,10.3,56.0,71.67,84.0,0.0,1007.87,13.67,2.1
2004-01-10,7,25.0,22.3,28.1,31.6,32.9,6.600000000000001,10.599999999999998,59.0,72.33,84.0,0.0,1007.67,14.0,2.87
2004-01-11,6,24.2,20.7,25.47,26.2,28.2,2.0,7.5,71.0,77.67,83.0,4.7,1007.43,12.33,1.57
2004-01-12,7,22.5,20.0,24.57,27.4,28.2,4.899999999999999,8.2,62.0,75.0,83.0,1.8,1012.3,12.0,0.73
2004-01-13,4,22.5,20.0,24.8,27.2,27.7,4.699999999999999,7.699999999999999,61.0,72.67,81.0,0.0,1012.87,12.33,2.2
2004-01-14,6,22.5,20.1,24.57,27.6,28.4,5.100000000000001,8.299999999999997,62.0,74.0,81.0,0.0,1007.37,14.0,2.0
2004-01-15,7,22.7,19.9,25.57,30.4,32.0,7.699999999999999,12.100000000000001,45.0,70.33,85.0,0.0,1007.7,24.33,1.1
2004-01-16,9,24.7,21.6,26.47,29.5,29.9,4.800000000000001,8.299999999999997,52.0,67.67,78.0,1.6,1012.4,15.33,2.6
2004-01-17,4,22.6,20.3,25.8,28.5,29.6,5.899999999999999,9.3,61.0,70.67,80.0,0.0,1015.53,10.67,2.7
2004-01-18,3,22.6,20.3,25.2,28.4,30.2,5.799999999999997,9.899999999999999,57.0,70.33,81.0,0.0,1014.3,13.67,2.97
2004-01-19,8,22.8,21.5,24.6,27.7,28.1,4.899999999999999,6.600000000000001,61.0,72.67,79.0,0.3,1013.8,15.33,2.57
2004-01-20,6,22.4,21.7,25.77,31.2,32.0,8.8,10.3,51.0,67.67,79.0,0.0,1012.1,10.67,2.77
2004-01-21,2,22.8,22.0,24.03,25.3,27.8,2.5,5.800000000000001,71.0,76.67,85.0,9.1,1010.83,10.67,1.27
2004-01-22,3,23.3,21.3,25.33,28.3,29.9,5.0,8.599999999999998,66.0,79.0,89.0,0.0,1010.93,11.0,1.3
2004-01-23,7,23.9,21.9,27.1,31.2,31.3,7.300000000000001,9.400000000000002,54.0,71.67,85.0,0.0,1010.93,10.67,3.07
2004-01-24,6,24.2,20.0,27.2,30.8,33.0,6.600000000000001,13.0,60.0,71.33,82.0,0.0,1010.0,10.67,2.03
2004-01-25,6,20.0,19.9,24.67,30.4,30.8,10.399999999999999,10.900000000000002,61.0,79.0,94.0,30.2,1008.33,4.67,0.1
2004-01-26,9,25.2,21.1,27.4,30.7,31.2,5.5,10.099999999999998,57.0,71.33,82.0,0.0,1009.3,9.0,1.47
2004-01-27,7,25.2,21.4,26.2,28.2,28.8,3.0,7.400000000000002,64.0,76.0,84.0,0.0,1011.13,17.0,1.8
2004-01-28,5,24.2,21.0,27.67,34.0,34.1,9.8,13.100000000000001,55.0,76.33,87.0,0.0,1009.9,18.33,1.0
2004-01-29,3,25.7,21.8,28.57,34.2,34.5,8.500000000000004,12.7,50.0,68.67,79.0,0.0,1008.93,9.0,0.77
2004-01-30,9,21.8,21.2,26.7,32.4,33.4,10.599999999999998,12.2,50.0,74.0,96.0,10.4,1011.17,15.33,0.83
2004-01-31,3,25.8,22.8,28.17,32.1,32.7,6.300000000000001,9.900000000000002,64.0,76.67,85.0,0.0,1012.73,14.0,2.0
2004-02-01,6,25.4,23.1,25.53,25.6,31.1,0.20000000000000284,8.0,78.0,82.33,89.0,2.8,1011.57,8.0,1.43
2004-02-02,7,25.5,24.0,26.83,29.2,29.9,3.6999999999999993,5.899999999999999,67.0,82.33,92.0,0.8,1011.67,13.67,1.1
2004-02-03,7,24.6,21.9,26.83,31.1,31.2,6.5,9.3,63.0,75.67,83.0,0.0,1011.93,9.33,0.93
2004-02-04,3,22.6,21.9,24.9,27.5,27.8,4.899999999999999,5.900000000000002,80.0,88.0,94.0,14.3,1012.43,4.67,0.33
2004-02-05,7,23.2,22.8,24.23,25.9,26.7,2.6999999999999993,3.8999999999999986,79.0,89.0,96.0,32.6,1013.0,4.67,0.37
2004-02-06,4,22.8,19.9,24.5,27.1,27.4,4.300000000000001,7.5,48.0,65.0,83.0,1.3,1015.9,9.33,2.03
2004-02-07,6,21.2,18.2,24.03,27.4,27.8,6.199999999999999,9.600000000000001,56.0,70.33,81.0,0.0,1017.03,12.33,2.13
2004-02-08,6,21.6,19.6,24.33,27.4,28.0,5.799999999999997,8.399999999999999,55.0,67.67,82.0,0.1,1020.37,10.67,2.93
2004-02-09,5,22.3,19.4,25.2,28.7,29.8,6.399999999999999,10.400000000000002,55.0,65.67,73.0,0.0,1021.33,12.33,2.67
2004-02-10,16,22.7,18.7,25.47,29.5,30.0,6.800000000000001,11.3,56.0,68.0,76.0,0.0,1018.3,10.67,2.87
2004-02-11,3,23.2,20.0,26.47,31.0,31.6,7.800000000000001,11.600000000000001,50.0,66.0,79.0,0.0,1016.87,7.67,1.27
2004-02-12,7,24.2,19.3,27.3,32.3,32.5,8.099999999999998,13.2,41.0,59.0,72.0,0.0,1016.43,11.0,1.43
2004-02-13,6,24.3,21.0,27.37,32.6,32.9,8.3,11.899999999999999,48.0,66.67,83.0,0.0,1013.5,4.67,0.77
2004-02-14,7,23.8,21.0,26.1,28.2,28.5,4.399999999999999,7.5,69.0,77.33,90.0,15.4,1007.07,12.0,0.17
2004-02-15,5,19.8,19.6,22.23,25.9,26.9,6.099999999999998,7.299999999999997,50.0,76.33,98.0,18.8,1008.2,13.67,1.63
2004-02-16,4,21.4,17.4,23.93,28.9,29.8,7.5,12.400000000000002,47.0,64.33,74.0,0.0,1010.77,16.67,1.07
2004-02-17,4,23.6,18.6,26.07,30.4,31.8,6.799999999999997,13.2,53.0,66.0,76.0,0.0,1010.8,24.0,1.1
2004-02-18,7,25.5,21.0,27.6,30.0,30.6,4.5,9.600000000000001,48.0,57.33,68.0,0.0,1012.5,10.67,0.53
2004-02-19,4,22.2,19.2,24.4,27.4,28.2,5.199999999999999,9.0,57.0,67.0,79.0,0.0,1014.37,6.0,1.33
2004-02-20,8,21.9,18.1,23.73,27.3,27.9,5.400000000000002,9.799999999999997,56.0,67.67,80.0,0.0,1014.4,15.33,1.27
2004-02-21,6,20.1,16.9,23.13,26.9,27.5,6.799999999999997,10.600000000000001,42.0,62.0,79.0,0.0,1015.83,26.0,1.7
2004-02-22,5,21.7,16.5,23.47,26.7,27.5,5.0,11.0,57.0,68.67,77.0,0.0,1018.97,20.0,1.03
2004-02-23,5,21.6,18.0,23.57,27.0,27.4,5.399999999999999,9.399999999999999,51.0,66.33,76.0,0.0,1017.6,20.0,1.07
2004-02-24,4,20.9,18.3,23.53,27.5,27.9,6.600000000000001,9.599999999999998,50.0,69.67,84.0,0.0,1015.57,4.67,0.77
2004-02-25,2,22.0,17.8,24.33,28.1,29.5,6.100000000000001,11.7,54.0,69.0,78.0,0.0,1015.1,10.67,2.93
2004-02-26,7,22.3,19.7,26.4,32.3,32.9,9.999999999999996,13.2,56.0,67.67,77.0,0.0,1014.23,9.33,2.07
2004-02-27,7,24.0,19.8,26.03,29.0,29.6,5.0,9.8,59.0,69.0,79.0,0.0,1011.1,16.67,0.67
2004-02-28,7,21.6,18.0,24.47,28.6,29.8,7.0,11.8,50.0,68.67,82.0,0.0,1009.13,16.67,0.8
2004-02-29,3,21.4,19.0,24.0,28.2,28.5,6.800000000000001,9.5,45.0,67.33,80.0,0.0,1011.47,13.67,1.33
2004-12-01,4,20.0,17.8,24.07,28.2,29.1,8.2,11.3,50.0,63.33,76.0,0.0,1016.17,12.33,3.33
2004-12-02,5,20.8,18.7,25.4,30.4,30.6,9.599999999999998,11.900000000000002,52.0,62.0,75.0,0.0,1016.57,7.67,2.8
2004-12-03,6,22.8,19.0,27.03,32.8,33.6,9.999999999999996,14.600000000000001,34.0,53.67,73.0,0.0,1012.3,8.0,2.47
2004-12-04,9,24.4,22.0,27.47,31.0,33.2,6.600000000000001,11.200000000000003,53.0,62.67,75.0,0.0,1010.67,24.33,2.0
2004-12-05,11,23.0,20.8,24.7,26.7,27.4,3.6999999999999993,6.599999999999998,66.0,77.0,85.0,0.3,1014.17,13.67,2.13
2004-12-06,13,21.7,21.4,22.97,25.2,26.6,3.5,5.200000000000003,84.0,88.67,96.0,11.600000000000001,1010.7,15.33,0.97
2004-12-07,8,22.8,21.2,24.53,27.2,27.9,4.399999999999999,6.699999999999999,71.0,83.0,90.0,0.0,1010.1,13.67,2.8
2004-12-08,5,22.3,20.6,23.33,25.3,26.8,3.0,6.199999999999999,74.0,85.67,92.0,0.8,1009.1,13.67,2.07
2004-12-09,6,20.6,18.0,21.83,22.5,24.0,1.8999999999999986,6.0,73.0,77.67,86.0,0.2,1012.8,16.67,2.23
2004-12-10,8,18.2,17.5,20.8,23.2,24.6,5.0,7.100000000000001,66.0,76.67,94.0,2.4000000000000004,1015.9,13.67,3.2
2004-12-11,5,19.4,16.0,21.93,24.0,25.0,4.600000000000001,9.0,53.0,58.0,64.0,0.0,1018.17,10.67,3.13
2004-12-12,5,19.2,17.0,22.93,26.0,27.4,6.800000000000001,10.399999999999999,58.0,66.67,79.0,0.0,1016.1,9.0,2.13
2004-12-13,9,20.0,16.0,23.7,28.9,29.2,8.899999999999999,13.2,43.0,63.33,76.0,0.0,1014.37,16.67,1.43
2004-12-14,5,21.3,16.9,24.4,28.6,29.6,7.300000000000001,12.700000000000003,53.0,63.33,73.0,0.0,1015.67,10.67,3.0
2004-12-15,4,21.4,19.2,27.37,34.2,34.6,12.800000000000004,15.400000000000002,49.0,63.0,77.0,0.0,1011.23,10.67,1.53
2004-12-16,2,25.4,22.4,27.63,31.0,31.0,5.600000000000001,8.600000000000001,60.0,70.0,77.0,2.2,1007.4,28.67,0.97
2004-12-17,8,22.4,17.0,24.2,27.2,27.5,4.800000000000001,10.5,53.0,66.33,82.0,5.2,1014.37,12.33,2.07
2004-12-18,4,20.3,17.3,25.03,30.8,31.6,10.5,14.3,48.0,62.0,73.0,0.0,1013.4,12.33,2.03
2004-12-19,5,21.6,18.5,24.53,26.6,32.2,5.0,13.700000000000003,62.0,66.67,75.0,8.0,1009.27,27.33,3.2
2004-12-20,10,20.4,19.6,23.03,26.7,27.8,6.300000000000001,8.2,62.0,80.0,94.0,3.0,1011.27,27.33,2.47
2004-12-21,1,21.0,16.3,22.7,24.5,25.6,3.5,9.3,43.0,55.67,70.0,0.0,1018.37,13.67,3.8
2004-12-22,5,19.2,17.0,21.4,24.2,25.0,5.0,8.0,49.0,61.67,69.0,0.0,1018.87,12.33,3.63
2004-12-23,9,19.2,17.0,22.33,25.6,26.0,6.400000000000002,9.0,55.0,63.33,70.0,0.0,1016.67,9.33,5.3
2004-12-24,4,19.6,18.0,24.17,28.3,29.3,8.7,11.3,56.0,67.0,79.0,0.0,1011.8,10.67,2.37
2004-12-25,5,22.0,19.0,26.7,32.8,33.1,10.799999999999997,14.100000000000001,45.0,64.33,80.0,0.0,1006.8,15.33,2.03
2004-12-26,4,23.4,20.0,26.3,28.3,28.4,4.900000000000002,8.399999999999999,42.0,46.67,54.0,0.0,1009.27,30.33,2.93
2004-12-28,10,22.4,17.7,25.37,29.4,29.8,7.0,12.100000000000001,48.0,62.33,71.0,0.0,1013.17,9.0,1.83
2004-12-29,4,21.6,18.8,26.0,31.2,32.0,9.599999999999998,13.2,52.0,64.67,75.0,0.0,1013.67,15.33,1.17
2004-12-30,5,23.0,21.1,28.0,35.4,35.4,12.399999999999999,14.299999999999997,40.0,65.0,83.0,0.0,1010.63,27.33,3.07
2004-12-31,6,23.1,20.0,26.1,30.6,30.8,7.5,10.8,51.0,69.33,84.0,0.0,1014.67,12.33,1.37
2005-01-01,6,24.2,21.0,26.9,30.7,30.8,6.5,9.8,50.0,67.33,80.0,0.0,1017.23,13.67,2.87
2005-01-02,8,24.4,21.3,28.07,33.6,34.5,9.200000000000003,13.2,54.0,70.0,80.0,0.0,1013.47,10.67,3.2
2005-01-03,6,24.2,23.4,25.57,26.4,27.0,2.1999999999999993,3.6000000000000014,77.0,82.67,90.0,6.0,1012.6,10.67,1.4
2005-01-04,1,23.6,22.3,27.7,32.0,32.6,8.399999999999999,10.3,58.0,72.67,92.0,0.7,1008.97,10.67,1.63
2005-01-05,5,25.0,22.0,27.17,31.2,31.5,6.199999999999999,9.5,63.0,74.67,82.0,0.0,1007.7,10.67,2.2
2005-01-06,8,25.7,23.5,28.97,34.0,34.4,8.3,10.899999999999999,50.0,68.33,81.0,0.0,1008.73,7.67,1.47
2005-01-07,5,26.0,22.2,29.4,35.0,35.2,9.0,13.000000000000004,47.0,66.67,79.0,0.0,1010.8,15.33,1.9
2005-01-08,4,25.4,23.0,29.77,35.6,35.6,10.200000000000003,12.600000000000001,54.0,69.33,84.0,0.0,1010.23,10.67,1.03
2005-01-09,9,26.3,24.0,31.43,38.6,39.2,12.3,15.200000000000003,35.0,63.0,84.0,0.0,1010.97,19.67,1.5
2005-01-10,10,24.7,20.8,27.1,31.6,31.7,6.900000000000002,10.899999999999999,60.0,79.0,92.0,5.7,1008.6,15.0,1.9
2005-01-11,6,25.0,24.0,27.97,31.7,31.7,6.699999999999999,7.699999999999999,55.0,70.67,86.0,0.0,1012.27,10.67,1.97
2005-01-12,7,24.3,22.0,28.23,33.0,33.6,8.7,11.600000000000001,45.0,63.0,82.0,0.0,1012.0,10.67,1.53
2005-01-13,3,24.6,19.5,27.67,32.4,33.8,7.799999999999997,14.299999999999997,40.0,61.0,73.0,0.0,1010.4,19.67,2.43
2005-01-15,6,23.8,23.0,25.4,27.0,27.0,3.1999999999999993,4.0,68.0,83.0,92.0,12.0,1006.13,13.67,1.63
2005-01-16,5,23.6,18.9,25.27,27.6,28.0,4.0,9.100000000000001,43.0,64.33,92.0,4.300000000000001,1010.47,21.33,2.43
2005-01-17,3,21.6,15.0,24.8,30.4,30.4,8.799999999999997,15.399999999999999,36.0,55.0,66.0,0.0,1011.37,10.67,1.1
2005-01-18,5,22.0,18.0,25.6,31.8,32.4,9.8,14.399999999999999,30.0,57.0,71.0,0.0,1009.5,10.67,1.07
2005-01-19,7,24.2,20.4,26.8,31.3,31.8,7.100000000000001,11.400000000000002,47.0,65.67,77.0,0.0,1009.07,12.33,2.17
2005-01-20,5,23.0,19.0,24.93,28.0,30.5,5.0,11.5,58.0,70.67,80.0,0.0,1007.9,18.33,3.27
2005-01-21,9,21.8,17.0,24.6,28.8,29.0,7.0,12.0,42.0,55.0,65.0,0.0,1012.1,13.67,1.83
2005-01-22,5,21.4,17.1,26.4,34.2,34.4,12.800000000000004,17.299999999999997,46.0,58.33,65.0,0.0,1012.47,11.0,1.3
2005-01-23,8,25.0,21.0,28.2,33.6,34.2,8.600000000000001,13.200000000000003,36.0,64.67,80.0,0.0,1011.4,12.33,1.63
2005-01-24,6,25.3,23.0,26.77,29.4,30.6,4.099999999999998,7.600000000000001,62.0,74.67,82.0,0.0,1009.3,18.0,1.1
2005-01-25,1,24.8,20.4,25.9,26.6,26.6,1.8000000000000007,6.200000000000003,52.0,64.33,78.0,0.1,1008.37,21.0,3.43
2005-01-26,5,20.6,15.0,22.73,26.6,27.0,6.0,12.0,34.0,51.0,62.0,0.0,1017.73,21.33,2.07
2005-01-27,4,20.9,14.5,24.5,29.8,30.2,8.900000000000002,15.7,39.0,49.33,56.0,0.0,1019.5,10.67,1.8
2005-01-28,8,22.4,19.6,26.17,31.4,32.0,9.0,12.399999999999999,43.0,57.33,69.0,0.0,1015.4,13.67,2.0
2005-01-29,5,24.2,22.0,27.93,33.8,34.3,9.599999999999998,12.299999999999997,47.0,66.0,79.0,0.0,1011.6,16.67,0.7
2005-01-30,4,27.2,22.4,30.2,34.6,36.0,7.400000000000002,13.600000000000001,48.0,60.0,74.0,0.0,1009.43,10.67,1.03
2005-01-31,14,26.2,24.0,30.33,36.4,36.8,10.2,12.799999999999997,38.0,58.33,78.0,0.0,1010.87,19.67,1.6
2005-02-01,7,21.4,19.8,23.33,26.8,26.8,5.400000000000002,7.0,78.0,86.33,91.0,2.1,1013.6,18.33,1.73
2005-02-02,4,19.1,18.3,20.67,22.5,22.7,3.3999999999999986,4.399999999999999,73.0,85.33,96.0,11.3,1018.8,12.33,1.43
2005-02-03,7,18.5,17.8,19.83,21.6,23.2,3.1000000000000014,5.399999999999999,71.0,84.67,95.0,3.8000000000000003,1020.6,10.67,1.87
2005-02-04,4,18.8,18.5,23.93,29.1,29.5,10.3,11.0,58.0,72.33,88.0,1.6,1020.1,14.0,2.27
2005-02-05,4,22.6,21.3,26.67,30.9,31.6,8.299999999999997,10.3,52.0,66.33,80.0,0.0,1018.43,14.0,3.0
2005-02-06,7,23.2,19.8,27.43,33.4,33.6,10.2,13.8,40.0,58.67,75.0,0.0,1017.43,9.33,2.83
2005-02-07,6,23.8,18.9,27.33,33.2,33.3,9.400000000000002,14.399999999999999,36.0,50.67,69.0,0.0,1012.97,12.33,2.2
2005-02-08,5,23.0,19.5,26.53,31.8,33.2,8.8,13.700000000000003,42.0,54.67,69.0,0.0,1014.53,9.0,2.5
2005-02-09,7,23.9,19.5,27.23,33.0,34.4,9.100000000000001,14.899999999999999,38.0,54.0,67.0,0.0,1014.77,13.67,1.4
2005-02-10,8,24.7,22.9,28.47,33.7,34.3,9.000000000000004,11.399999999999999,42.0,60.67,80.0,0.3,1009.53,7.67,1.13
2005-02-11,9,23.0,21.6,25.6,27.4,28.9,4.399999999999999,7.299999999999997,52.0,66.33,82.0,2.5999999999999996,1006.7,16.0,1.43
2005-02-12,5,21.5,20.4,23.37,26.0,28.4,4.5,8.0,67.0,78.67,89.0,4.5,1007.37,24.33,1.23
2005-02-13,6,22.5,20.3,24.4,26.6,29.4,4.100000000000001,9.099999999999998,74.0,80.0,86.0,0.9,1011.0,12.33,1.17
2005-02-14,5,23.6,20.7,25.5,28.2,28.8,4.599999999999998,8.100000000000001,48.0,66.33,80.0,0.3,1014.13,17.0,2.63
2005-02-15,2,22.3,20.1,24.07,27.3,28.5,5.0,8.399999999999999,50.0,67.67,77.0,1.1,1009.27,14.0,1.87
2005-02-16,5,22.8,20.6,24.93,28.8,29.2,6.0,8.599999999999998,57.0,75.0,87.0,0.3,1011.03,15.33,1.9
2005-02-17,4,22.4,19.9,25.43,29.0,30.7,6.600000000000001,10.8,64.0,72.0,76.0,0.0,1010.87,14.0,2.07
2005-02-18,5,24.6,23.3,26.87,30.8,31.4,6.199999999999999,8.099999999999998,59.0,75.0,85.0,0.0,1012.7,14.0,1.3
2005-02-19,5,24.7,23.2,28.03,33.1,33.3,8.400000000000002,10.099999999999998,56.0,73.33,83.0,0.0,1013.17,20.0,1.7
2005-02-20,6,25.0,22.9,27.33,31.4,32.4,6.399999999999999,9.5,54.0,73.33,84.0,0.0,1013.8,10.67,2.3
2005-02-21,10,24.0,20.9,26.37,30.7,31.4,6.699999999999999,10.5,51.0,68.0,80.0,0.0,1012.23,10.67,2.6
2005-02-22,5,24.0,21.8,26.83,32.4,32.5,8.399999999999999,10.7,44.0,68.0,82.0,0.0,1009.3,10.67,1.37
2005-02-23,4,24.9,23.1,27.13,30.6,31.5,5.700000000000003,8.399999999999999,58.0,74.0,85.0,0.0,1014.93,4.67,1.43
2005-02-24,6,24.6,22.3,27.63,32.4,33.0,7.799999999999997,10.7,55.0,73.33,84.0,0.0,1013.33,17.0,1.9
2005-02-25,7,24.9,23.3,26.23,28.8,29.2,3.900000000000002,5.899999999999999,63.0,79.67,89.0,1.5,1011.23,25.67,1.57
2005-02-26,8,23.1,22.3,25.93,27.7,29.0,4.599999999999998,6.699999999999999,67.0,78.67,93.0,10.1,1006.57,18.33,0.63
2005-02-27,5,22.9,19.9,25.67,30.6,31.7,7.700000000000003,11.8,52.0,70.0,85.0,0.6,1006.57,12.33,0.77
2005-02-28,6,24.4,20.1,26.73,31.0,32.2,6.600000000000001,12.100000000000001,47.0,68.0,81.0,0.0,1013.67,11.0,1.6
2005-12-01,4,20.0,19.8,22.33,25.2,25.2,5.199999999999999,5.399999999999999,75.0,81.0,90.0,5.2,1014.17,17.0,1.53
2005-12-02,7,19.8,14.9,21.73,23.2,24.7,3.3999999999999986,9.799999999999999,53.0,61.33,77.0,0.0,1018.5,15.33,2.57
2005-12-03,7,18.2,15.0,23.23,29.2,29.6,11.0,14.600000000000001,42.0,55.67,68.0,0.0,1015.53,19.67,1.93
2005-12-04,4,22.0,18.6,25.33,31.6,31.8,9.600000000000001,13.2,49.0,60.67,73.0,0.0,1009.27,19.67,1.5
2005-12-05,2,22.2,21.2,23.83,25.2,25.2,3.0,4.0,58.0,72.0,82.0,1.5,1004.53,22.67,2.03
2005-12-06,6,18.6,17.5,21.37,24.3,25.2,5.699999999999999,7.699999999999999,59.0,75.33,88.0,7.300000000000001,1007.23,10.67,1.43
2005-12-07,9,18.0,13.4,20.7,24.5,25.0,6.5,11.6,48.0,56.67,64.0,0.7,1013.1,14.0,1.9
2005-12-08,2,18.6,17.1,24.13,31.1,32.0,12.5,14.899999999999999,44.0,57.67,71.0,0.0,1011.47,18.0,2.37
2005-12-09,9,25.6,20.0,27.2,30.0,31.4,4.399999999999999,11.399999999999999,61.0,65.0,68.0,0.0,1011.23,15.33,1.17
2005-12-10,8,23.0,18.8,23.4,24.0,25.3,1.0,6.5,55.0,70.33,83.0,5.1,1014.6,18.33,2.47
2005-12-11,4,18.8,14.5,21.8,25.1,25.1,6.300000000000001,10.600000000000001,44.0,52.33,58.0,0.0,1018.7,12.33,3.07
2005-12-12,3,19.2,18.0,23.27,27.4,28.5,8.2,10.5,49.0,57.0,65.0,0.0,1017.03,9.33,2.53
2005-12-13,7,21.1,18.8,24.1,27.0,27.8,5.899999999999999,9.0,54.0,65.0,80.0,0.0,1014.63,10.67,3.53
2005-12-14,3,21.0,19.1,24.27,27.4,28.1,6.399999999999999,9.0,53.0,65.67,76.0,0.0,1015.13,9.33,3.77
2005-12-15,12,21.2,19.6,25.37,30.1,30.3,8.900000000000002,10.7,51.0,64.33,78.0,0.0,1010.33,12.33,3.2
2005-12-16,6,22.3,19.6,26.67,32.8,33.6,10.499999999999996,14.0,46.0,67.67,82.0,0.0,1005.93,24.33,2.07
2005-12-17,7,22.9,21.0,24.6,26.2,27.5,3.3000000000000007,6.5,71.0,79.33,89.0,5.8,1006.13,17.0,2.63
2005-12-18,6,22.7,19.0,25.17,29.0,31.1,6.300000000000001,12.100000000000001,48.0,63.0,79.0,0.1,1009.17,13.67,1.27
2005-12-20,4,22.3,20.0,23.6,26.2,27.4,3.8999999999999986,7.399999999999999,57.0,69.67,79.0,0.0,1013.9,14.0,4.03
2005-12-21,3,20.0,16.0,24.53,30.4,31.1,10.399999999999999,15.100000000000001,44.0,58.33,70.0,0.0,1016.67,7.67,1.1
2005-12-22,1,21.7,18.4,27.5,34.4,35.3,12.7,16.9,42.0,61.33,78.0,0.0,1012.3,22.67,1.57
2005-12-23,8,22.5,22.5,26.53,30.5,31.8,8.0,9.3,57.0,70.67,89.0,21.0,1009.2,25.67,1.87
2005-12-24,9,22.7,17.3,23.17,24.0,27.6,1.3000000000000007,10.3,81.0,83.67,87.0,9.2,1012.23,21.33,0.87
2005-12-25,9,20.1,16.4,21.73,24.8,25.2,4.699999999999999,8.8,42.0,60.0,74.0,0.1,1018.77,18.33,1.7
2005-12-26,6,19.4,13.9,22.6,27.4,27.6,8.0,13.700000000000001,38.0,55.0,70.0,0.0,1019.13,10.67,1.8
2005-12-27,4,20.8,17.0,24.27,28.0,29.1,7.199999999999999,12.100000000000001,52.0,59.33,67.0,0.0,1016.87,10.67,3.07
2005-12-28,5,21.7,19.2,26.13,31.4,31.6,9.7,12.400000000000002,43.0,59.33,71.0,0.0,1014.83,10.67,3.13
2005-12-30,5,23.8,20.5,28.1,33.5,34.6,9.7,14.100000000000001,45.0,62.0,76.0,0.0,1010.6,7.67,0.93
2005-12-31,9,22.6,22.4,25.23,27.4,28.2,4.799999999999997,5.800000000000001,63.0,75.0,95.0,11.4,1009.97,11.0,1.53
2006-01-01,6,23.7,20.4,25.97,29.4,29.7,5.699999999999999,9.3,64.0,76.0,89.0,0.2,1009.57,21.0,1.63
2006-01-02,7,23.3,22.2,25.23,27.6,28.4,4.300000000000001,6.199999999999999,71.0,81.67,93.0,47.599999999999994,1010.97,9.33,1.4
2006-01-03,8,23.8,20.2,25.43,27.6,27.8,3.8000000000000007,7.600000000000001,55.0,70.67,81.0,0.0,1010.87,14.0,1.8
2006-01-04,5,22.8,18.6,25.37,29.7,30.3,6.899999999999999,11.7,53.0,68.67,80.0,0.0,1010.37,12.33,1.23
2006-01-05,3,22.6,18.4,24.87,28.4,28.6,5.799999999999997,10.200000000000003,54.0,65.0,80.0,0.0,1010.93,13.67,2.1
2006-01-06,4,21.5,17.8,25.8,31.7,32.0,10.2,14.2,45.0,63.33,73.0,0.0,1011.17,20.0,1.17
2006-01-07,5,24.8,20.6,28.37,35.4,35.7,10.599999999999998,15.100000000000001,32.0,62.33,80.0,0.0,1011.93,11.0,1.37
2006-01-08,4,27.2,23.5,31.4,37.0,38.2,9.8,14.700000000000003,43.0,56.0,70.0,0.0,1009.17,21.33,2.37
2006-01-09,6,25.6,24.4,28.73,32.2,35.2,6.600000000000001,10.800000000000004,67.0,77.67,87.0,4.2,1011.7,19.67,2.3
