data,pressao,temp,umidade,ventodir,ventovel,prec,tmin,tmax,urmin,urmax,amplitude_t
2005-05-31,1022.13,20.1,88.0,3.0,0.27,0.0,17.4,24.1,76.0,95.0,6.700000000000003
2005-06-01,1020.37,21.77,83.0,16.67,0.43,0.0,17.5,28.0,58.0,96.0,10.5
2005-06-02,1017.87,23.23,77.67,16.67,0.27,0.0,18.2,29.1,53.0,94.0,10.900000000000002
2005-06-03,1017.1,23.8,75.67,12.0,0.53,0.0,19.4,29.3,55.0,89.0,9.900000000000002
2005-06-04,1017.9,24.6,71.33,27.0,1.03,0.0,22.0,28.6,59.0,79.0,6.600000000000001
2005-06-05,1018.93,23.77,75.33,22.67,1.1,0.0,19.3,28.2,59.0,90.0,8.899999999999999
2005-06-06,1019.47,23.27,82.33,0.0,0.0,0.0,19.4,28.4,64.0,95.0,9.0
2005-06-07,1016.93,22.67,79.33,13.67,0.2,0.0,18.2,27.4,56.0,97.0,9.2
2005-06-08,1016.93,21.6,72.33,28.67,0.5,0.0,17.4,27.6,56.0,87.0,10.200000000000003
2005-06-09,1019.27,20.43,84.67,4.67,0.53,0.0,18.3,23.2,74.0,93.0,4.899999999999999
2005-06-10,1017.03,19.37,85.33,16.67,0.6,0.0,15.5,24.0,69.0,95.0,8.5
2005-06-11,1014.17,22.43,79.33,18.0,0.33,0.1,19.4,27.5,59.0,90.0,8.100000000000001
2005-06-12,1014.7,20.9,80.0,12.0,0.23,1.3,18.3,22.6,74.0,91.0,4.300000000000001
2005-06-13,1012.97,17.73,93.33,12.0,0.43,2.4,16.8,18.4,91.0,95.0,1.5999999999999979
2005-06-14,1015.5,18.07,86.67,16.67,3.2,12.8,16.6,19.0,83.0,92.0,2.3999999999999986
2005-06-15,1019.4,19.2,87.33,9.0,2.2,1.6,17.0,22.4,77.0,96.0,5.399999999999999
2005-06-16,1017.4,19.47,91.33,16.67,0.7,4.5,18.0,21.4,82.0,96.0,3.3999999999999986
2005-06-17,1014.83,19.03,92.33,13.67,0.27,0.1,17.6,20.1,89.0,96.0,2.5
2005-06-18,1012.3,18.6,88.67,21.33,1.4,0.0,17.0,20.3,79.0,95.0,3.3000000000000007
2005-06-19,1013.67,16.33,85.67,16.67,0.2,2.4,15.0,18.4,80.0,89.0,3.3999999999999986
2005-06-20,1019.83,12.97,76.33,24.33,2.73,0.0,10.4,14.3,58.0,91.0,3.9000000000000004
2005-06-21,1027.8,11.23,70.33,9.0,0.23,0.0,8.5,14.8,56.0,80.0,6.300000000000001
2005-06-22,1028.53,10.93,77.0,12.33,0.2,0.0,9.0,14.6,52.0,97.0,5.6
2005-06-23,1024.4,14.23,84.67,13.67,0.33,0.0,11.0,19.9,68.0,96.0,8.899999999999999
2005-06-24,1023.7,14.63,83.33,13.67,0.6,0.0,10.8,18.9,67.0,96.0,8.099999999999998
2005-06-25,1021.3,14.43,84.0,6.0,0.33,0.0,10.2,20.3,65.0,97.0,10.100000000000001
2005-06-26,1017.5,16.53,89.33,16.67,0.2,8.8,15.0,18.4,84.0,95.0,3.3999999999999986
2005-06-27,1014.03,18.03,88.67,0.0,0.0,0.0,15.5,22.0,76.0,97.0,6.5
2005-06-28,1014.6,19.43,85.33,21.0,0.2,0.7,16.5,23.4,74.0,94.0,6.899999999999999
2005-06-29,1016.27,20.6,83.67,12.0,0.33,0.0,17.4,24.8,68.0,96.0,7.400000000000002
2005-06-30,1018.37,20.27,90.0,3.0,0.87,0.0,18.3,22.9,78.0,98.0,4.599999999999998
2005-07-01,1017.67,19.93,83.67,18.0,1.33,0.0,15.0,27.0,64.0,95.0,12.0
2005-07-02,1012.83,24.17,74.67,33.0,0.6,0.0,21.5,29.2,56.0,90.0,7.699999999999999
2005-07-03,1011.17,22.97,78.67,12.33,0.6,0.0,20.0,26.1,64.0,89.0,6.100000000000001
2005-07-04,1015.17,17.0,93.67,17.0,1.17,8.700000000000001,15.0,20.6,92.0,95.0,5.600000000000001
2005-07-05,1023.87,12.37,80.67,22.67,2.4,4.4,10.0,13.6,68.0,95.0,3.5999999999999996
2005-07-06,1030.47,9.6,74.67,27.0,2.33,0.0,6.0,12.2,59.0,86.0,6.199999999999999
2005-07-08,1034.03,13.73,78.33,7.67,1.53,0.0,9.5,19.5,52.0,97.0,10.0
2005-07-09,1031.67,15.13,74.0,6.0,0.97,0.0,10.3,20.9,58.0,88.0,10.599999999999998
2005-07-10,1028.3,16.53,77.67,16.67,0.43,0.0,11.6,22.8,53.0,93.0,11.200000000000001
2005-07-11,1026.17,17.13,77.67,6.0,0.1,0.0,12.4,23.0,53.0,95.0,10.6
2005-07-12,1024.83,17.2,77.33,1.67,0.43,0.0,11.2,23.0,57.0,97.0,11.8
2005-07-13,1021.67,18.33,77.33,16.67,1.07,0.0,13.4,25.2,55.0,94.0,11.799999999999999
2005-07-14,1019.33,20.57,71.67,19.67,0.63,0.0,15.6,26.9,46.0,87.0,11.299999999999999
2005-07-15,1014.17,20.87,66.33,10.67,0.7,0.0,16.3,26.6,49.0,81.0,10.3
2005-07-16,1007.4,20.3,81.67,9.33,0.5,17.2,18.0,21.8,69.0,95.0,3.8000000000000007
2005-07-17,1010.7,15.87,86.0,29.0,2.53,11.1,13.2,18.6,75.0,93.0,5.400000000000002
2005-07-18,1018.97,11.73,74.0,28.67,3.3,0.1,9.2,13.6,48.0,92.0,4.4
2005-07-19,1026.07,9.4,66.0,24.33,1.0,0.0,5.2,12.6,56.0,84.0,7.3999999999999995
2005-07-20,1025.8,9.67,76.67,4.67,0.1,0.0,4.4,17.6,48.0,97.0,13.200000000000001
2005-07-21,1020.3,10.27,89.0,4.67,0.1,3.9,8.1,11.4,83.0,95.0,3.3000000000000007
2005-07-24,1021.9,10.77,74.67,27.0,1.53,0.0,7.2,15.1,48.0,97.0,7.8999999999999995
2005-07-25,1020.6,11.03,75.67,19.67,2.43,0.0,9.0,14.1,63.0,86.0,5.1
2005-07-27,1025.03,12.57,80.33,0.0,0.0,0.0,8.2,18.7,58.0,96.0,10.5
2005-07-28,1021.67,14.17,78.33,0.0,0.0,0.0,8.8,21.7,52.0,96.0,12.899999999999999
2005-07-29,1019.7,17.73,75.33,9.33,0.97,0.0,11.6,26.2,57.0,95.0,14.6
2005-07-30,1015.87,22.97,68.33,16.67,0.93,0.0,17.2,31.7,44.0,88.0,14.5
2005-07-31,1015.07,25.1,57.33,1.67,1.0,0.0,20.2,31.3,34.0,69.0,11.100000000000001
2005-08-01,1016.13,24.5,58.33,24.0,0.6,0.0,18.9,30.4,44.0,73.0,11.5
2005-08-02,1016.43,23.5,62.33,22.67,0.93,0.0,17.2,30.3,39.0,81.0,13.100000000000001
2005-08-03,1017.2,23.47,60.33,10.67,0.17,0.0,18.7,30.1,38.0,74.0,11.400000000000002
2005-08-04,1017.3,23.07,61.33,12.0,0.1,0.0,18.4,30.2,39.0,75.0,11.8
2005-08-05,1017.07,23.5,59.67,22.67,1.47,0.0,18.5,30.4,38.0,72.0,11.899999999999999
2005-08-06,1018.87,18.6,72.0,21.33,4.53,0.0,14.8,24.4,56.0,83.0,9.599999999999998
2005-08-08,1030.2,10.3,78.67,19.67,0.9,13.5,8.3,12.6,66.0,92.0,4.299999999999999
2005-08-10,1027.2,15.13,73.33,16.67,3.07,0.5,13.0,18.2,58.0,84.0,5.199999999999999
2005-08-11,1024.77,15.67,82.33,19.67,1.57,0.39999999999999997,14.2,18.4,69.0,89.0,4.199999999999999
2005-08-12,1022.23,15.67,78.67,7.67,1.2,0.0,13.6,19.0,63.0,87.0,5.4
2005-08-13,1019.2,15.47,84.33,7.67,0.5,0.1,11.6,22.2,62.0,98.0,10.6
2005-08-14,1016.57,18.33,80.33,13.67,0.43,0.1,13.0,25.6,55.0,97.0,12.600000000000001
2005-08-15,1019.9,19.63,79.0,4.67,1.1,0.0,16.7,22.6,68.0,93.0,5.900000000000002
2005-08-16,1017.73,19.3,78.67,10.67,0.97,0.0,15.1,27.4,49.0,94.0,12.299999999999999
2005-08-17,1012.37,22.13,71.67,12.33,2.1,0.0,18.4,27.8,54.0,82.0,9.400000000000002
2005-08-18,1021.03,16.1,88.0,7.67,1.6,10.0,15.0,17.5,79.0,94.0,2.5
2005-08-20,1023.77,18.43,87.67,13.67,2.5,0.0,16.7,21.0,78.0,95.0,4.300000000000001
2005-08-22,1014.07,20.13,85.67,4.67,0.43,16.8,17.6,25.0,67.0,96.0,7.399999999999999
2005-08-23,1009.37,21.63,79.33,15.0,2.27,0.0,19.2,24.7,62.0,89.0,5.5
2005-08-25,1022.17,12.23,74.0,30.33,1.43,0.0,9.7,15.4,57.0,90.0,5.700000000000001
2005-08-26,1019.47,14.13,72.33,10.67,0.87,0.0,9.8,20.6,57.0,84.0,10.8
2005-08-27,1012.4,17.9,73.0,1.67,0.53,0.0,12.4,27.1,40.0,94.0,14.700000000000001
2005-08-28,1007.97,18.6,82.0,12.33,1.3,23.9,16.8,21.2,64.0,92.0,4.399999999999999
2005-08-30,1008.8,14.33,94.67,19.67,1.27,51.3,12.2,17.5,92.0,97.0,5.300000000000001
2005-08-31,1018.73,12.6,88.67,20.0,1.97,10.399999999999999,12.4,13.0,86.0,93.0,0.5999999999999996
2005-09-01,1018.83,12.7,96.33,20.0,1.27,15.5,11.6,13.3,95.0,97.0,1.700000000000001
2005-09-07,1024.27,14.53,73.0,9.33,0.33,0.0,11.9,19.4,54.0,85.0,7.499999999999998
2005-09-08,1023.87,16.9,66.0,9.33,1.17,0.0,12.8,23.3,51.0,79.0,10.5
2005-09-10,1010.63,20.07,77.33,21.33,1.53,3.4,17.0,23.8,69.0,83.0,6.800000000000001
2005-09-11,1015.1,14.87,85.67,18.33,2.03,66.7,12.0,19.8,77.0,95.0,7.800000000000001
2005-09-12,1029.4,11.4,69.0,18.33,2.37,0.0,9.8,13.0,62.0,74.0,3.1999999999999993
2005-09-13,1031.43,10.87,69.33,15.33,1.43,0.0,9.4,13.6,52.0,80.0,4.199999999999999
2005-09-14,1026.23,12.4,83.0,17.0,2.2,5.1,11.0,13.6,68.0,93.0,2.5999999999999996
2005-09-15,1021.5,13.87,83.67,15.33,2.5,14.1,12.4,15.8,67.0,98.0,3.4000000000000004
2005-09-16,1025.2,13.13,79.33,27.33,1.47,0.7,11.6,15.6,77.0,81.0,4.0
2005-09-17,1024.6,16.0,78.67,17.0,2.43,0.0,14.0,17.9,69.0,89.0,3.8999999999999986
2005-09-18,1020.37,15.93,81.33,10.67,2.47,2.1,14.8,18.2,74.0,89.0,3.3999999999999986
2005-09-19,1016.6,17.07,88.33,24.33,2.17,12.6,15.4,19.8,76.0,98.0,4.4
2005-09-20,1020.7,18.73,85.33,23.0,1.67,6.3,17.2,21.6,69.0,94.0,4.400000000000002
2005-09-21,1019.53,20.13,76.67,12.33,1.8,0.0,16.8,24.0,61.0,90.0,7.199999999999999
2005-09-22,1014.93,21.87,72.67,18.0,1.53,0.0,18.0,26.8,55.0,88.0,8.8
2005-09-23,1013.63,23.0,73.33,13.67,2.23,0.0,20.2,27.4,59.0,83.0,7.199999999999999
2005-09-24,1011.0,20.73,84.33,19.67,2.03,0.5,19.8,21.2,77.0,91.0,1.3999999999999986
2005-09-25,1015.47,18.17,73.33,18.33,2.2,1.5,15.5,20.0,42.0,94.0,4.5
2005-09-26,1023.9,15.47,58.67,18.33,1.67,0.0,13.6,18.0,41.0,71.0,4.4
2005-09-27,1027.17,16.63,69.67,13.67,1.37,0.0,13.0,20.9,51.0,79.0,7.899999999999999
2005-09-28,1025.63,19.33,62.33,9.33,2.67,0.0,15.8,23.4,49.0,77.0,7.599999999999998
2005-09-29,1019.7,21.27,65.0,12.33,1.23,0.0,17.6,26.2,56.0,70.0,8.599999999999998
2005-10-02,1018.97,21.1,68.67,9.0,2.7,0.0,16.3,27.0,57.0,75.0,10.7
2005-10-03,1012.73,24.43,70.0,9.33,1.83,0.0,19.2,30.5,54.0,87.0,11.3
2005-10-04,1006.57,20.87,88.0,18.33,1.2,45.1,19.2,22.6,80.0,95.0,3.400000000000002
2005-10-05,1013.17,16.33,90.0,26.0,1.03,10.8,14.4,19.6,83.0,97.0,5.200000000000001
2005-10-06,1021.3,17.23,69.33,15.33,0.83,0.0,14.4,21.6,48.0,86.0,7.200000000000001
2005-10-07,1020.93,15.47,89.67,12.33,1.73,7.8,14.6,17.0,81.0,95.0,2.4000000000000004
2005-10-08,1018.8,18.17,94.0,22.67,1.3,78.8,17.0,19.8,87.0,98.0,2.8000000000000007
2005-10-09,1023.93,18.53,89.33,23.0,1.87,2.2,16.8,20.2,81.0,97.0,3.3999999999999986
2005-10-10,1019.87,19.3,80.33,18.33,2.3,1.2,17.0,22.2,69.0,90.0,5.199999999999999
2005-10-11,1014.93,22.13,77.33,10.67,1.4,0.0,18.1,27.1,65.0,89.0,9.0
2005-10-12,1011.2,23.4,79.33,12.33,0.77,0.0,19.2,31.6,50.0,98.0,12.400000000000002
2005-10-13,1008.53,25.4,75.0,13.67,1.33,0.0,21.2,29.2,66.0,81.0,8.0
2005-10-14,1012.83,18.73,93.33,9.33,1.6,50.800000000000004,17.4,21.2,89.0,98.0,3.8000000000000007
2005-10-15,1020.6,17.53,63.0,11.0,3.83,0.2,16.2,19.8,55.0,72.0,3.6000000000000014
2005-10-17,1012.23,18.77,90.33,16.67,1.87,4.0,17.0,21.0,85.0,96.0,4.0
2005-10-19,1021.13,19.77,69.67,16.67,1.0,0.0,15.9,25.8,41.0,85.0,9.9
2005-10-20,1014.17,23.33,52.33,22.67,0.87,0.0,18.6,30.0,41.0,64.0,11.399999999999999
2005-10-21,1011.9,24.83,63.33,25.67,1.07,0.0,22.8,27.7,60.0,68.0,4.899999999999999
2005-10-22,1009.3,22.8,88.0,15.33,0.87,41.10000000000001,21.6,24.0,81.0,93.0,2.3999999999999986
2005-10-23,1015.53,20.17,79.0,22.67,1.57,0.4,18.9,21.4,69.0,93.0,2.5
2005-10-24,1015.73,20.07,74.67,12.33,2.53,0.0,17.2,22.4,71.0,80.0,5.199999999999999
2005-10-25,1008.23,24.67,74.33,21.33,4.57,7.3,20.1,29.2,67.0,81.0,9.099999999999998
2005-10-26,1014.33,22.53,66.33,20.0,1.1,0.0,19.2,24.4,60.0,72.0,5.199999999999999
2005-10-27,1012.13,20.23,82.0,13.67,1.53,1.7,17.8,21.9,73.0,91.0,4.099999999999998
2005-10-28,1008.87,19.9,87.33,10.67,1.77,5.3,19.6,20.2,76.0,95.0,0.5999999999999979
2005-10-30,1019.3,18.07,64.0,17.0,1.27,0.0,16.2,21.4,54.0,75.0,5.199999999999999
2005-10-31,1021.1,17.3,60.67,15.33,0.97,0.0,15.5,20.2,44.0,73.0,4.699999999999999
2005-11-01,1019.67,17.63,58.67,16.67,1.03,0.0,14.6,22.6,43.0,67.0,8.000000000000002
2005-11-02,1022.3,19.47,58.33,9.0,2.33,0.0,15.4,25.2,55.0,64.0,9.799999999999999
2005-11-03,1018.17,23.63,67.0,11.0,1.63,0.0,18.6,29.5,50.0,81.0,10.899999999999999
2005-11-04,1012.13,25.8,70.67,25.67,1.47,0.0,20.5,32.3,50.0,81.0,11.799999999999997
2005-11-05,1015.03,19.33,76.67,13.67,2.8,37.800000000000004,18.0,20.8,68.0,82.0,2.8000000000000007
2005-11-06,1014.2,16.57,88.0,18.33,2.2,24.9,14.9,18.2,76.0,95.0,3.299999999999999
2005-11-07,1022.13,16.97,80.33,14.0,1.4,7.4,14.2,18.4,72.0,91.0,4.199999999999999
2005-11-08,1023.07,18.2,71.0,14.0,2.93,0.0,15.8,20.8,60.0,77.0,5.0
2005-11-09,1021.9,18.93,66.33,10.67,2.47,0.0,16.6,21.8,59.0,70.0,5.199999999999999
2005-11-10,1019.7,19.93,65.67,14.0,3.17,0.0,17.2,22.6,56.0,72.0,5.400000000000002
2005-11-11,1017.37,21.23,68.67,7.67,2.8,0.0,17.7,25.0,59.0,81.0,7.300000000000001
2005-11-12,1014.8,23.33,66.0,19.67,1.1,0.0,19.0,28.3,53.0,83.0,9.3
2005-11-13,1012.83,24.93,71.33,13.67,1.03,0.0,21.8,29.4,58.0,81.0,7.599999999999998
2005-11-14,1012.57,24.33,76.33,9.0,1.03,0.0,21.8,28.0,64.0,84.0,6.199999999999999
2005-11-15,1010.53,26.43,69.33,14.0,1.83,0.0,22.6,31.3,56.0,81.0,8.7
2005-11-16,1010.8,27.63,61.33,9.33,1.87,0.0,25.5,29.4,49.0,74.0,3.8999999999999986
2005-11-17,1011.57,20.63,75.0,9.0,2.3,2.4000000000000004,19.5,21.2,72.0,80.0,1.6999999999999993
2005-11-18,1008.5,22.67,74.0,15.33,0.87,0.0,19.8,27.6,64.0,87.0,7.800000000000001
2005-11-19,1009.93,24.1,75.67,13.67,2.13,0.1,22.2,27.9,55.0,86.0,5.699999999999999
2005-11-21,1012.47,26.83,51.0,4.67,1.47,0.0,22.0,33.2,27.0,74.0,11.200000000000003
2005-11-22,1007.57,29.93,50.67,26.0,0.73,0.0,25.6,36.3,31.0,67.0,10.699999999999996
2005-11-23,1004.7,31.27,38.33,23.0,1.7,0.0,27.4,36.4,31.0,43.0,9.0
2005-11-24,1006.07,24.67,69.67,21.33,1.27,6.7,21.7,29.3,49.0,93.0,7.600000000000001
2005-11-25,1012.47,23.0,58.0,16.67,1.2,0.0,20.4,26.6,35.0,76.0,6.200000000000003
2005-11-26,1013.03,24.37,49.33,16.67,1.53,0.0,20.8,30.7,35.0,65.0,9.899999999999999
2005-11-27,1013.43,26.4,42.0,10.67,1.4,0.0,23.4,31.8,25.0,51.0,8.400000000000002
2005-11-28,1009.47,26.2,51.0,8.0,2.0,0.0,22.0,32.2,33.0,64.0,10.200000000000003
2005-11-29,1007.97,28.13,54.67,24.33,1.4,0.0,23.6,34.6,32.0,71.0,11.0
2005-11-30,1008.27,28.7,60.0,18.33,1.57,0.0,26.6,29.9,54.0,66.0,3.299999999999997
2005-12-01,1014.17,22.33,81.0,17.0,1.53,5.2,20.0,25.2,75.0,90.0,5.199999999999999
2005-12-02,1018.5,21.73,61.33,15.33,2.57,0.0,19.8,23.2,53.0,77.0,3.3999999999999986
2005-12-03,1015.53,23.23,55.67,19.67,1.93,0.0,18.2,29.2,42.0,68.0,11.0
2005-12-04,1009.27,25.33,60.67,19.67,1.5,0.0,22.0,31.6,49.0,73.0,9.600000000000001
2005-12-05,1004.53,23.83,72.0,22.67,2.03,1.5,22.2,25.2,58.0,82.0,3.0
2005-12-06,1007.23,21.37,75.33,10.67,1.43,7.300000000000001,18.6,24.3,59.0,88.0,5.699999999999999
2005-12-07,1013.1,20.7,56.67,14.0,1.9,0.7,18.0,24.5,48.0,64.0,6.5
2005-12-08,1011.47,24.13,57.67,18.0,2.37,0.0,18.6,31.1,44.0,71.0,12.5
2005-12-09,1011.23,27.2,65.0,15.33,1.17,0.0,25.6,30.0,61.0,68.0,4.399999999999999
2005-12-10,1014.6,23.4,70.33,18.33,2.47,5.1,23.0,24.0,55.0,83.0,1.0
2005-12-11,1018.7,21.8,52.33,12.33,3.07,0.0,18.8,25.1,44.0,58.0,6.300000000000001
2005-12-12,1017.03,23.27,57.0,9.33,2.53,0.0,19.2,27.4,49.0,65.0,8.2
2005-12-13,1014.63,24.1,65.0,10.67,3.53,0.0,21.1,27.0,54.0,80.0,5.899999999999999
2005-12-14,1015.13,24.27,65.67,9.33,3.77,0.0,21.0,27.4,53.0,76.0,6.399999999999999
2005-12-15,1010.33,25.37,64.33,12.33,3.2,0.0,21.2,30.1,51.0,78.0,8.900000000000002
2005-12-16,1005.93,26.67,67.67,24.33,2.07,0.0,22.3,32.8,46.0,82.0,10.499999999999996
2005-12-17,1006.13,24.6,79.33,17.0,2.63,5.8,22.9,26.2,71.0,89.0,3.3000000000000007
2005-12-18,1009.17,25.17,63.0,13.67,1.27,0.1,22.7,29.0,48.0,79.0,6.300000000000001
2005-12-20,1013.9,23.6,69.67,14.0,4.03,0.0,22.3,26.2,57.0,79.0,3.8999999999999986
2005-12-21,1016.67,24.53,58.33,7.67,1.1,0.0,20.0,30.4,44.0,70.0,10.399999999999999
2005-12-22,1012.3,27.5,61.33,22.67,1.57,0.0,21.7,34.4,42.0,78.0,12.7
2005-12-23,1009.2,26.53,70.67,25.67,1.87,21.0,22.5,30.5,57.0,89.0,8.0
2005-12-24,1012.23,23.17,83.67,21.33,0.87,9.2,22.7,24.0,81.0,87.0,1.3000000000000007
2005-12-25,1018.77,21.73,60.0,18.33,1.7,0.1,20.1,24.8,42.0,74.0,4.699999999999999
2005-12-26,1019.13,22.6,55.0,10.67,1.8,0.0,19.4,27.4,38.0,70.0,8.0
2005-12-27,1016.87,24.27,59.33,10.67,3.07,0.0,20.8,28.0,52.0,67.0,7.199999999999999
2005-12-28,1014.83,26.13,59.33,10.67,3.13,0.0,21.7,31.4,43.0,71.0,9.7
2005-12-30,1010.6,28.1,62.0,7.67,0.93,0.0,23.8,33.5,45.0,76.0,9.7
2005-12-31,1009.97,25.23,75.0,11.0,1.53,11.4,22.6,27.4,63.0,95.0,4.799999999999997
2006-01-01,1009.57,25.97,76.0,21.0,1.63,0.2,23.7,29.4,64.0,89.0,5.699999999999999
2006-01-02,1010.97,25.23,81.67,9.33,1.4,47.599999999999994,23.3,27.6,71.0,93.0,4.300000000000001
2006-01-03,1010.87,25.43,70.67,14.0,1.8,0.0,23.8,27.6,55.0,81.0,3.8000000000000007
2006-01-04,1010.37,25.37,68.67,12.33,1.23,0.0,22.8,29.7,53.0,80.0,6.899999999999999
2006-01-05,1010.93,24.87,65.0,13.67,2.1,0.0,22.6,28.4,54.0,80.0,5.799999999999997
2006-01-06,1011.17,25.8,63.33,20.0,1.17,0.0,21.5,31.7,45.0,73.0,10.2
2006-01-07,1011.93,28.37,62.33,11.0,1.37,0.0,24.8,35.4,32.0,80.0,10.599999999999998
2006-01-08,1009.17,31.4,56.0,21.33,2.37,0.0,27.2,37.0,43.0,70.0,9.8
2006-01-09,1011.7,28.73,77.67,19.67,2.3,4.2,25.6,32.2,67.0,87.0,6.600000000000001
2006-01-10,1010.73,31.07,61.33,18.33,1.17,0.0,27.2,36.4,47.0,81.0,9.2
2006-01-11,1014.6,30.87,67.33,12.33,1.37,0.0,27.3,36.0,46.0,84.0,8.7
2006-01-12,1013.53,30.8,54.0,21.33,1.5,0.0,28.2,35.8,44.0,65.0,7.599999999999998
2006-01-13,1014.47,29.87,65.0,21.33,1.9,0.0,28.1,31.5,62.0,69.0,3.3999999999999986
2006-01-14,1015.3,29.43,69.33,9.0,0.7,0.0,26.7,34.6,51.0,82.0,7.900000000000002
2006-01-15,1012.4,31.07,60.67,15.33,1.5,0.0,28.0,36.4,43.0,75.0,8.399999999999999
2006-01-16,1009.77,32.03,59.67,24.33,1.23,0.0,30.1,35.8,52.0,64.0,5.699999999999996
2006-01-17,1018.33,22.03,90.33,15.33,1.33,16.9,19.9,24.0,83.0,95.0,4.100000000000001
2006-01-18,1018.83,20.2,83.67,7.67,0.2,5.199999999999999,18.6,21.4,80.0,90.0,2.799999999999997
2006-01-19,1012.4,23.23,87.67,10.67,0.63,43.099999999999994,19.8,26.3,78.0,95.0,6.5
2006-01-20,1010.47,25.87,74.33,12.33,0.6,0.0,22.5,31.7,52.0,86.0,9.2
2006-01-21,1010.5,27.47,71.67,16.67,2.03,0.0,26.4,28.6,67.0,75.0,2.200000000000003
2006-01-22,1012.77,24.03,89.67,10.67,0.7,15.6,23.5,24.6,85.0,93.0,1.1000000000000014
2006-01-23,1009.47,22.1,92.67,9.0,1.07,24.2,20.8,23.0,89.0,96.0,2.1999999999999993
2006-01-24,1009.73,23.63,86.33,9.0,1.03,1.1,21.1,27.2,79.0,91.0,6.099999999999998
2006-01-25,1008.37,26.53,81.33,34.67,2.07,4.5,24.0,29.4,69.0,95.0,5.399999999999999
2006-01-26,1014.5,25.37,74.33,12.0,1.2,0.2,23.7,27.6,61.0,86.0,3.900000000000002
2006-01-27,1013.93,25.67,69.0,12.33,1.87,0.0,22.2,30.0,57.0,79.0,7.800000000000001
2006-01-28,1013.57,26.8,73.33,14.0,1.5,0.0,23.6,30.6,62.0,83.0,7.0
2006-01-29,1011.03,28.17,68.33,12.33,1.3,0.0,25.5,32.2,56.0,80.0,6.700000000000003
2006-01-30,1008.9,28.73,62.33,24.0,1.9,0.0,25.7,34.2,39.0,76.0,8.500000000000004
2006-01-31,1013.27,25.73,74.0,20.0,1.63,0.0,23.8,27.8,62.0,81.0,4.0
2006-02-01,1013.27,25.5,70.33,9.0,1.7,0.0,22.5,30.2,59.0,80.0,7.699999999999999
2006-02-02,1013.73,26.77,69.67,10.67,2.17,0.0,23.2,31.5,60.0,77.0,8.3
2006-02-03,1010.5,28.8,68.33,25.67,1.07,0.0,25.0,34.6,47.0,86.0,9.600000000000001
2006-02-04,1009.73,28.93,76.33,14.0,1.03,0.0,26.2,33.4,61.0,86.0,7.199999999999999
2006-02-05,1007.17,29.03,69.67,19.67,1.0,0.0,27.2,31.9,60.0,75.0,4.699999999999999
2006-02-06,1008.13,27.53,70.67,13.67,0.83,0.0,26.4,29.2,69.0,72.0,2.8000000000000007
2006-02-07,1009.03,25.3,60.33,17.0,1.63,0.0,22.9,28.8,51.0,68.0,5.900000000000002
2006-02-08,1011.7,24.4,59.0,14.0,3.07,0.0,22.8,27.4,52.0,68.0,4.599999999999998
2006-02-09,1013.97,25.13,60.33,10.67,1.47,0.0,21.9,29.3,55.0,64.0,7.400000000000002
2006-02-10,1017.0,25.07,64.67,15.33,1.63,0.0,23.7,27.7,54.0,70.0,4.0
2006-02-11,1016.53,23.4,73.67,15.33,1.53,0.4,22.0,25.9,61.0,82.0,3.8999999999999986
2006-02-12,1013.53,25.23,75.67,14.0,1.07,1.2,21.8,29.1,64.0,86.0,7.300000000000001
2006-02-13,1013.9,26.37,71.67,12.33,2.07,0.4,24.0,29.9,52.0,82.0,5.899999999999999
2006-02-14,1014.87,26.33,68.33,12.33,1.03,0.0,23.8,30.2,49.0,81.0,6.399999999999999
2006-02-15,1013.43,26.6,66.0,13.67,1.77,0.0,23.4,32.2,48.0,77.0,8.800000000000004
2006-02-16,1012.03,24.47,84.33,4.67,0.7,2.8000000000000003,24.2,25.0,79.0,92.0,0.8000000000000007
2006-02-17,1011.8,25.83,79.33,7.67,0.43,0.4,23.4,30.7,57.0,91.0,7.300000000000001
2006-02-18,1014.23,26.8,72.0,12.33,1.7,0.0,24.8,29.6,57.0,82.0,4.800000000000001
2006-02-19,1016.47,25.93,76.33,12.33,2.2,0.0,24.4,27.4,72.0,84.0,3.0
2006-02-20,1015.17,24.67,81.0,10.67,1.7,1.4,22.5,27.3,66.0,90.0,4.800000000000001
2006-02-21,1009.57,25.87,76.0,10.67,2.87,0.0,23.4,29.8,58.0,87.0,6.400000000000002
2006-02-22,1005.77,25.4,74.67,21.33,0.8,0.0,23.8,28.2,63.0,81.0,4.399999999999999
2006-02-23,1008.93,25.6,81.0,15.33,0.73,4.1000000000000005,23.6,29.6,61.0,91.0,6.0
2006-02-24,1003.47,24.97,77.0,16.67,2.13,26.0,22.2,28.9,59.0,96.0,6.699999999999999
2006-02-25,1003.63,20.47,84.33,21.33,2.97,10.2,19.1,21.5,78.0,91.0,2.3999999999999986
2006-02-26,1009.1,22.63,81.67,22.67,1.9,42.0,20.5,26.0,61.0,94.0,5.5
2006-02-27,1011.6,24.13,74.33,24.33,0.5,0.0,21.9,28.6,55.0,85.0,6.700000000000003
2006-02-28,1012.8,25.83,64.0,11.0,0.7,0.0,22.8,31.1,43.0,78.0,8.3
2006-03-01,1011.0,27.07,67.33,14.0,1.33,0.0,23.9,31.9,52.0,79.0,8.0
2006-03-02,1012.6,26.03,86.67,12.33,0.9,4.3,25.3,26.6,85.0,89.0,1.3000000000000007
