data,pressao,temp,umidade,ventodir,ventovel,prec,tmin,tmax,urmin,urmax,amplitude_t,wind_chill,heat_index,obitos
2011-05-11,1016.9,18.73,89.67,14.0,6.588,0.0,16.8,21.2,82.0,97.0,4.399999999999999,64.80462700182046,64.4574980525044,9
2011-05-12,1018.23,20.0,83.67,15.0,12.24,0.0,17.2,23.2,62.0,95.0,6.0,66.6579522269856,68.46214188648702,10
2011-05-13,1020.57,17.77,87.33,7.67,7.668,0.2,16.1,20.8,70.0,98.0,4.699999999999999,62.277070403529414,65.94016249156289,4
2011-05-14,1020.57,16.87,85.33,14.0,10.692,0.0,15.8,18.1,82.0,89.0,2.3000000000000007,59.396542154437924,67.84796548865972,7
2011-05-15,1019.77,16.23,93.0,14.0,12.492,5.2,15.4,17.6,90.0,96.0,2.200000000000001,57.46077886098996,62.35317911825027,9
2011-05-16,1022.5,16.67,80.33,12.33,11.16,1.6,14.4,20.8,53.0,95.0,6.4,58.81139750028374,71.32479444960008,12
2011-05-17,1022.43,15.1,85.33,19.67,8.892000000000001,3.3,12.0,19.3,73.0,98.0,7.300000000000001,55.657728090530206,70.2953427665991,10
2011-05-18,1020.9,15.47,83.33,13.67,6.012,0.0,12.0,21.0,63.0,98.0,9.0,57.52677221860362,71.13576549986331,9
2011-05-19,1019.5,16.53,84.67,14.0,6.9479999999999995,0.0,12.0,22.6,65.0,98.0,10.6,59.616925497213295,68.65269278767062,6
2011-05-20,1019.93,18.63,81.0,21.33,5.508,0.0,14.6,24.7,62.0,91.0,10.1,64.91033938805532,69.48588758282017,8
2011-05-21,1021.6,19.8,81.33,16.67,6.228,0.0,15.4,25.9,56.0,97.0,10.499999999999998,67.36202058301127,69.43076358120106,7
2011-05-22,1017.93,20.73,74.33,18.33,9.972,0.0,16.4,26.2,54.0,86.0,9.8,68.76369894130232,72.49100452173552,11
2011-05-23,1017.13,19.57,86.67,18.33,10.8,5.5,18.2,21.4,77.0,94.0,3.1999999999999997,65.85105719495408,66.67396754054872,9
2011-05-24,1019.27,18.93,86.0,12.33,6.9479999999999995,0.0,17.0,22.2,78.0,92.0,5.199999999999999,65.16640553224437,66.7535745143765,11
2011-05-25,1013.1,22.0,79.0,25.67,15.48,1.0,18.8,27.8,53.0,92.0,9.0,71.17461486538706,72.23381283840007,7
2011-05-26,1019.93,18.03,82.0,27.33,12.492,1.7000000000000002,15.2,20.1,75.0,94.0,4.900000000000002,61.83431279237854,69.15054864869865,8
2011-05-27,1023.07,15.47,80.67,10.67,6.84,1.1,13.2,18.8,59.0,96.0,5.600000000000001,57.20538034865822,72.98519295755699,10
2011-05-28,1025.0,15.1,78.33,18.0,8.64,0.0,11.8,19.8,55.0,96.0,8.0,55.735116534102204,75.24028224556234,7
2011-05-29,1024.5,15.93,72.33,10.67,6.012,0.0,12.8,20.0,54.0,91.0,7.199999999999999,58.577857322560234,76.8611923807836,4
2011-05-30,1022.17,14.87,76.67,16.67,5.760000000000001,0.0,10.8,20.4,53.0,93.0,9.599999999999998,56.265768652174586,76.7655448732639,7
2011-05-31,1019.23,14.8,79.0,16.67,6.48,0.0,12.2,18.5,67.0,91.0,6.300000000000001,55.80050353783532,75.47176788518398,9
2011-06-01,1018.47,14.93,84.0,27.33,5.508,0.0,11.6,18.2,67.0,98.0,6.6,56.515988996800594,71.65467374673372,2
2011-06-02,1017.1,14.1,85.67,24.33,6.48,0.2,10.4,20.0,62.0,100.0,9.6,54.19117542828552,72.14412427053578,6
2011-06-03,1016.3,14.97,86.33,16.67,4.788,0.0,13.9,16.7,75.0,94.0,2.799999999999999,56.95623891721571,69.73879396820725,12
2011-06-04,1023.93,12.67,69.0,16.67,11.16,0.0,8.8,14.6,53.0,82.0,5.799999999999999,49.1861917515685,87.07962271869431,8
2011-06-05,1023.83,12.17,74.33,16.67,6.48,0.0,6.6,18.2,60.0,94.0,11.6,49.75402792624114,86.18295888432318,9
2011-06-06,1016.97,13.83,78.33,15.33,7.308,0.0,8.7,21.4,49.0,93.0,12.7,53.229910167846256,78.35532821126098,8
2011-06-07,1006.77,13.33,88.67,16.67,6.84,12.8,12.8,14.0,73.0,97.0,1.1999999999999993,52.26348844125916,71.41907274302392,6
2011-06-08,1013.67,13.4,84.33,27.33,16.92,13.3,11.1,15.6,65.0,98.0,4.5,49.588064163577435,75.08596782055817,9
2011-06-09,1015.8,12.77,83.0,27.33,6.732,0.0,9.5,17.2,59.0,97.0,7.699999999999999,51.0184608635215,78.07486737822225,7
2011-06-10,1018.77,13.7,79.0,28.67,10.188,0.0,9.8,18.2,59.0,95.0,8.399999999999999,51.94388415221005,78.26825856062389,9
2011-06-11,1021.07,13.77,79.0,21.0,2.988,0.0,9.3,19.9,55.0,95.0,10.599999999999998,55.48280918496792,78.07212262569985,11
2011-06-12,1019.37,15.17,76.33,20.0,2.988,0.0,9.5,23.5,52.0,94.0,14.0,58.50895979132082,76.29708766783195,10
2011-06-13,1020.7,16.57,79.67,19.67,5.652,0.0,14.6,20.4,64.0,88.0,5.799999999999999,60.17909628884124,71.85450677130059,13
2011-06-14,1025.57,13.57,78.0,15.33,11.268,0.0,8.6,19.1,57.0,95.0,10.500000000000002,51.32185796743272,79.31161398811346,9
2011-06-15,1019.87,16.27,75.0,11.0,8.028,0.0,13.2,22.4,56.0,86.0,9.2,58.669298126563895,74.92654494308047,7
2011-06-16,1017.9,18.27,71.0,24.33,6.84,0.0,14.3,24.6,46.0,84.0,10.3,63.67140714338595,74.21468991631545,8
2011-06-17,1015.27,16.27,82.33,19.67,9.0,14.5,15.1,17.8,73.0,94.0,2.700000000000001,58.389529102247515,70.57805086187562,11
2011-06-18,1016.57,16.2,96.0,19.67,8.28,0.3,15.2,17.6,92.0,98.0,2.400000000000002,58.42990570475795,59.62902650387235,14
2011-06-19,1010.4,20.2,83.33,20.0,8.64,0.0,17.2,26.2,65.0,93.0,9.0,67.74378042430345,68.75965895823325,4
2011-06-20,1010.7,20.6,89.67,7.67,5.867999999999999,4.9,19.4,22.6,81.0,97.0,3.200000000000003,69.2851429584241,66.2269692721729,14
2011-06-21,1014.03,18.0,94.0,15.33,10.692,43.6,17.0,18.9,91.0,97.0,1.8999999999999984,62.1057237626664,61.13610644640019,6
2011-06-22,1020.33,17.33,83.67,12.33,12.24,0.2,16.0,19.7,73.0,90.0,3.6999999999999993,60.1819388687875,68.57204253059479,8
2011-06-23,1015.47,18.7,86.67,18.33,14.148000000000001,2.2,16.4,22.9,77.0,96.0,6.5,63.19899600922969,66.3103476344467,8
2011-06-24,1018.37,14.07,85.33,24.33,7.308,10.4,11.8,16.6,78.0,95.0,4.800000000000001,53.78718287397618,72.499955870529,7
2011-06-25,1020.8,13.27,89.0,12.33,5.652,5.9,12.0,15.2,83.0,93.0,3.1999999999999997,52.676539699653105,71.26585822733112,13
2011-06-26,1019.43,12.93,74.67,24.0,15.48,0.1,11.4,14.4,60.0,89.0,3.0,48.72175336567147,83.35988476660916,7
2011-06-27,1016.3,8.27,58.33,30.33,25.812,0.0,6.0,9.9,53.0,61.0,3.9,34.82510703478749,107.85476992881627,9
2011-06-28,1020.3,9.2,63.67,32.0,18.108,0.0,5.2,14.0,51.0,78.0,8.8,38.81657281979446,103.03997573670422,6
2011-06-29,1019.1,9.7,81.67,11.0,5.04,1.0,8.4,11.2,73.0,92.0,2.799999999999999,44.958398326211125,91.49861177985059,11
2011-06-30,1016.0,11.47,82.67,13.67,4.788,0.2,6.5,17.7,61.0,95.0,11.2,49.10485418014104,82.95091292451033,10
2011-07-01,1019.93,11.3,87.0,16.67,14.04,0.3,10.5,12.8,86.0,88.0,2.3000000000000007,45.05222344138691,79.69387782174407,18
2011-07-02,1022.33,9.4,94.67,21.33,12.492,5.7,9.2,9.6,91.0,97.0,0.4000000000000003,40.86564733244335,79.18345305389755,12
2011-07-03,1025.23,8.2,77.67,24.0,9.828,2.4,5.8,12.0,48.0,94.0,6.2,38.96089728931782,102.33588965244167,16
2011-07-04,1024.5,7.27,65.67,28.67,7.452,0.0,4.0,10.6,51.0,73.0,6.6,37.91722996443474,112.75758743794148,12
2011-07-05,1021.23,7.4,70.67,26.0,10.44,0.0,3.4,12.6,49.0,82.0,9.2,36.79581861162138,110.62277882506652,11
2011-07-06,1021.67,7.93,72.67,27.33,7.452,0.0,3.2,13.7,49.0,90.0,10.5,39.45221318175175,106.7347111323514,12
2011-07-07,1021.97,8.03,78.67,25.67,7.092,0.0,3.9,13.4,55.0,96.0,9.5,39.88148317889686,102.59799295650389,14
2011-07-08,1021.7,9.53,75.0,13.67,6.9479999999999995,0.0,4.7,16.3,52.0,87.0,11.6,43.43094206170591,97.05873774844676,16
2011-07-09,1019.13,12.4,76.33,7.67,4.32,0.0,6.3,21.8,47.0,94.0,15.5,51.489924705528175,84.15114329037291,8
2011-07-10,1017.07,13.9,82.0,18.33,2.2680000000000002,0.0,9.5,19.0,67.0,96.0,9.5,56.428991651480466,75.56819272623608,11
2011-07-11,1017.63,17.4,69.67,15.33,12.24,2.8,14.0,23.6,48.0,83.0,9.6,60.351721990538,75.66531785712385,14
2011-07-12,1015.53,18.23,77.0,19.67,11.052,0.0,13.5,25.4,58.0,90.0,11.9,62.58614907649325,71.65902799187833,13
2011-07-13,1016.07,16.67,87.67,13.67,11.988000000000001,0.1,14.4,20.2,81.0,91.0,5.799999999999999,58.63328254852518,66.33734871851885,7
2011-07-14,1014.93,14.37,96.67,12.33,6.84,71.3,12.9,16.2,95.0,98.0,3.299999999999999,54.66515553644375,60.959037379902036,12
2011-07-15,1011.23,21.17,82.0,9.33,9.360000000000001,18.6,17.0,28.4,57.0,96.0,11.4,69.90812957425607,70.22803847031952,10
2011-07-16,1009.77,19.0,82.0,18.33,6.372,2.0,17.8,20.0,75.0,86.0,2.1999999999999997,65.48715924327695,68.93414399759996,10
2011-07-17,1019.4,15.57,91.67,18.33,8.28,2.5,13.6,18.0,88.0,94.0,4.4,56.95176670027873,64.20885596664544,10
2011-07-18,1019.77,14.13,95.67,14.0,19.692,12.6,14.0,14.3,93.0,98.0,0.3000000000000007,50.917314859459225,62.46466840949854,5
2011-07-19,1018.97,17.27,81.0,16.67,13.68,0.9,14.6,21.8,68.0,91.0,7.200000000000001,59.768667903036494,70.2651640583532,7
2011-07-20,1017.5,14.67,94.0,15.33,8.892000000000001,13.3,12.4,16.4,94.0,94.0,3.9999999999999982,54.642782629213336,63.2777282256152,6
2011-07-21,1017.37,11.27,96.33,22.67,6.588,41.2,10.8,11.6,95.0,98.0,0.7999999999999989,47.63046923989636,69.34870566913865,12
2011-07-22,1025.8,12.63,90.33,24.33,5.652,2.2,11.2,15.3,77.0,98.0,4.100000000000001,51.22149842174995,71.77329482436659,7
2011-07-23,1029.27,13.63,86.0,9.33,3.8520000000000003,0.0,10.6,18.7,69.0,97.0,8.1,54.529213244269556,73.04259992113006,7
2011-07-24,1026.33,15.6,81.33,10.67,6.84,0.1,9.4,23.2,56.0,95.0,13.8,57.50558873555629,72.30593498079466,10
2011-07-25,1021.63,19.03,74.33,18.0,7.920000000000001,0.0,14.1,27.2,49.0,89.0,13.1,65.15376067202868,72.43302123156349,10
2011-07-26,1016.7,19.27,77.67,21.33,10.548,6.2,17.9,20.6,70.0,87.0,2.700000000000003,65.17663766822866,70.9769964147484,11
2011-07-27,1020.6,15.47,84.67,7.67,10.548,0.0,12.2,19.0,70.0,93.0,6.800000000000001,56.0766467414228,70.14563978737999,7
2011-07-28,1013.77,16.5,93.67,12.33,5.04,10.4,14.3,19.1,91.0,97.0,4.800000000000001,60.27553350959777,61.58137225425095,9
2011-07-29,1007.97,16.53,95.67,12.33,10.692,20.0,16.0,16.8,93.0,98.0,0.8000000000000007,58.581390166121395,59.77508697691718,9
2011-07-30,1014.9,13.97,88.67,19.67,7.920000000000001,13.1,13.3,15.2,79.0,98.0,1.8999999999999984,53.32574419514957,69.81569245336317,13
2011-07-31,1019.1,11.0,82.67,16.67,16.308,0.2,10.2,11.7,76.0,86.0,1.5,43.74318153194509,84.83590803591976,8
2011-08-01,1016.93,13.4,90.0,14.0,21.708000000000002,1.0,11.5,15.0,82.0,98.0,3.5,48.7326483862119,69.95190491708783,6
2011-08-02,1006.53,11.8,76.0,26.0,33.228,17.5,10.6,14.0,63.0,98.0,3.4000000000000004,42.94694578069652,86.5549331833919,9
2011-08-03,1012.1,10.83,75.67,32.0,22.68,0.4,9.7,12.4,63.0,87.0,2.700000000000001,41.996932791053375,90.68298400780526,9
2011-08-04,1019.13,11.0,64.0,28.67,21.492,0.5,8.4,13.6,46.0,78.0,5.199999999999999,42.650889053169756,95.02767472559997,11
2011-08-05,1022.5,10.8,66.33,23.0,7.092,0.0,5.2,18.2,44.0,87.0,13.0,46.29737746389765,95.19304579418542,12
2011-08-06,1019.63,14.23,71.67,15.33,4.428,0.0,9.7,22.0,44.0,92.0,12.3,55.498205527116426,81.08558620432073,15
2011-08-07,1018.17,15.63,82.0,14.0,9.107999999999999,8.7,12.0,22.0,72.0,98.0,10.0,56.84635919262903,71.79649315000398,4
2011-08-08,1015.77,18.0,93.67,10.67,8.532,36.0,17.2,18.6,86.0,98.0,1.400000000000002,62.59011420971881,61.38828481680925,14
2011-08-09,1018.23,16.5,97.33,12.33,16.812,16.4,16.0,17.1,96.0,98.0,1.1000000000000014,57.339594782134675,58.23901653738089,11
2011-08-10,1022.23,16.83,77.0,10.67,19.44,2.9,15.1,19.7,62.0,90.0,4.6,57.77940267473212,73.028819917568,10
2011-08-11,1018.03,19.07,72.67,7.67,10.8,0.0,15.4,26.0,55.0,83.0,10.6,64.65127524955896,73.06344046692757,8
2011-08-12,1012.43,22.33,67.33,25.67,11.988000000000001,0.0,18.0,29.6,49.0,77.0,11.6,72.33688289698634,75.14262500146063,8
2011-08-13,1011.63,21.1,79.33,12.33,18.612000000000002,0.0,19.7,22.2,74.0,84.0,2.5,68.63890173590623,71.09664708074541,15
2011-08-14,1021.33,14.9,81.67,14.0,15.120000000000001,0.0,13.8,15.5,76.0,85.0,1.6999999999999993,53.66876882010698,73.43322720684378,8
2011-08-15,1015.9,17.33,85.0,18.33,7.2,11.6,13.0,24.2,68.0,94.0,11.2,61.38930149951678,67.70860857021567,11
2011-08-16,1008.13,23.83,68.33,22.67,8.748000000000001,0.0,19.2,32.7,37.0,90.0,13.500000000000004,76.27919502557327,76.72895217984792,11
2011-08-17,1013.77,21.27,64.67,20.0,14.292000000000002,0.0,16.0,26.2,56.0,79.0,10.2,69.49514079038786,75.09592164933893,12
2011-08-18,1014.33,15.3,87.33,9.33,10.188,6.2,14.4,16.1,82.0,95.0,1.700000000000001,55.764147066092434,68.3371452661246,13
2011-08-19,1005.03,18.1,88.33,13.67,7.5600000000000005,3.0,16.0,20.7,81.0,98.0,4.699999999999999,63.075472588142205,65.2158701327816,11
2011-08-20,1019.1,11.0,70.0,24.33,24.012,9.5,7.8,12.8,52.0,83.0,5.000000000000001,42.198378523752616,92.96719057679994,6
2011-08-21,1029.0,9.8,58.33,25.67,12.132000000000001,0.0,7.1,12.1,49.0,71.0,5.0,41.953088363380665,100.81919713688923,6
2011-08-22,1029.63,8.53,76.33,7.67,7.092,0.0,6.4,11.4,64.0,83.0,5.0,41.039586840449346,101.39823488730461,6
2011-08-23,1026.77,10.37,90.33,9.33,7.2,15.6,9.0,13.1,79.0,99.0,4.1,45.248319438817944,80.02366475787795,6
2011-08-24,1023.9,16.2,81.0,12.33,20.52,0.3,12.8,21.0,64.0,95.0,8.2,56.03551368755405,71.54913154403205,8
2011-08-25,1017.67,17.73,86.67,16.67,12.96,6.2,15.8,21.1,81.0,96.0,5.300000000000001,61.02065409288998,66.39478234772811,9
2011-08-26,1023.67,15.5,72.67,18.33,7.812,0.0,12.5,18.1,65.0,80.0,5.600000000000001,56.93745454765305,77.55435398209211,9
2011-08-27,1018.2,14.73,80.33,10.67,8.388,0.0,10.2,21.0,69.0,87.0,10.8,54.945368687043,74.74086417276129,10
2011-08-28,1010.0,18.43,87.33,17.0,18.108,10.0,16.4,21.8,82.0,95.0,5.400000000000002,61.98368577364569,65.87054382372928,10
2011-08-29,1012.4,15.03,95.67,11.0,11.268,31.8,12.9,17.8,95.0,96.0,4.9,54.837957114382334,61.051472693771665,11
2011-08-30,1014.47,14.3,95.67,17.0,10.44,4.3,14.0,14.5,93.0,98.0,0.5,53.30499994681107,62.16053796511841,12
2011-08-31,1024.73,13.77,72.0,25.67,16.56,0.2,11.0,17.2,43.0,93.0,6.199999999999999,50.58169019834761,82.20966319792092,7
2011-09-01,1029.9,12.6,67.0,18.33,8.748000000000001,0.0,10.6,15.9,52.0,82.0,5.300000000000001,49.80897348380553,88.10895477033591,9
2011-09-02,1028.4,12.6,70.33,10.67,12.492,0.0,8.4,18.6,44.0,86.0,10.2,48.640818766023024,86.7315845402014,4
2011-09-03,1018.87,16.9,60.0,12.33,7.452,0.0,12.8,24.7,37.0,72.0,11.9,60.31403054437844,79.35796675154805,10
2011-09-04,1012.67,21.77,65.0,6.33,3.132,0.0,15.9,32.0,41.0,81.0,16.1,72.7206189920168,75.19871450182197,10
2011-09-05,1012.8,17.37,85.67,13.67,6.228,21.200000000000003,13.8,23.7,71.0,93.0,9.9,61.793498393319304,67.2368191251326,14
2011-09-06,1023.17,13.53,77.67,12.33,6.588,1.7000000000000002,9.2,20.1,44.0,97.0,10.900000000000002,52.83336421870984,79.64481920839782,8
2011-09-07,1020.57,15.2,66.33,14.0,20.628000000000004,0.0,11.9,18.4,63.0,69.0,6.499999999999998,53.481339717856216,80.90416732599833,6
2011-09-08,1014.9,16.13,81.67,15.33,15.228000000000002,0.0,15.0,17.8,77.0,87.0,2.8000000000000007,56.68804194272064,71.2162080256252,10
2011-09-09,1014.03,16.27,89.67,11.0,12.348,3.4,15.2,17.8,80.0,96.0,2.6000000000000014,57.58812526599344,65.14408639378041,13
2011-09-10,1016.57,17.13,81.0,18.33,6.012,0.1,13.0,24.0,53.0,95.0,11.0,61.319818463316636,70.39956647862842,8
2011-09-11,1022.63,17.67,66.0,21.0,13.572000000000001,0.0,14.9,20.2,49.0,86.0,5.299999999999999,60.76680597755521,76.61223514699259,8
2011-09-12,1022.8,15.93,64.33,26.0,8.64,0.0,11.6,23.3,40.0,83.0,11.7,57.68946771623298,79.99084430249324,6
2011-09-13,1022.13,17.67,63.33,16.67,9.251999999999999,0.0,15.6,20.5,48.0,76.0,4.9,61.63670584735525,77.39924529590114,8
2011-09-14,1027.47,16.07,65.0,9.33,16.2,0.0,13.0,20.4,48.0,76.0,7.399999999999999,56.36993349091349,79.50290308443948,13
2011-09-15,1024.93,18.33,62.67,10.67,13.932,0.0,13.8,24.4,46.0,75.0,10.599999999999998,62.32426839668819,76.7957041557807,8
2011-09-16,1020.77,20.53,69.33,12.33,13.428,0.0,16.3,25.6,58.0,80.0,9.3,67.7844094010222,73.90551257637898,9
2011-09-17,1018.1,21.8,71.33,17.0,7.668,0.0,18.8,27.2,53.0,83.0,8.399999999999999,71.67206036333414,73.94860153942531,6
2011-09-18,1020.23,20.93,79.0,14.0,7.5600000000000005,4.0,19.8,23.2,74.0,82.0,3.3999999999999986,69.66516770508346,71.06136636107888,8
2011-09-19,1019.93,18.9,90.33,15.33,6.48,1.7000000000000002,18.4,19.8,87.0,96.0,1.400000000000002,65.22656817948402,64.11868376439851,7
2011-09-20,1018.7,15.17,93.33,15.33,11.16,16.5,14.1,16.2,87.0,97.0,2.1,55.201945344515515,63.188296301909325,12
2011-09-21,1020.2,15.83,81.0,16.67,7.092,0.0,12.6,21.1,54.0,97.0,8.500000000000002,57.947900299115744,72.13058976185403,10
2011-09-22,1017.37,18.7,62.0,15.33,10.44,0.0,14.1,26.1,53.0,78.0,12.000000000000002,63.832593841714626,76.59610884924417,7
2011-09-23,1016.33,18.2,84.0,14.0,8.748000000000001,0.0,16.5,20.2,77.0,89.0,3.6999999999999993,63.008727769994245,67.92560139126397,10
2011-09-24,1022.93,17.63,78.0,12.0,17.748,4.4,15.5,19.6,65.0,88.0,4.100000000000001,60.02502189467741,71.61308328740819,14
2011-09-25,1025.6,18.83,64.67,12.33,9.468,0.0,14.6,24.5,44.0,81.0,9.9,64.33833775490999,75.80994443622544,5
2011-09-26,1023.1,19.0,64.33,17.0,10.692,0.0,15.6,24.4,49.0,82.0,8.799999999999999,64.5032296106562,75.76959847022366,7
2011-09-27,1022.43,20.43,72.33,13.67,11.052,0.0,18.4,23.4,64.0,79.0,5.0,67.87560815216082,73.02127142769346,7
2011-09-28,1020.33,20.93,69.33,12.33,11.16,0.0,17.7,25.8,52.0,81.0,8.100000000000001,69.06224162266544,73.97860905828372,7
2011-09-29,1013.33,24.8,60.0,17.0,9.0,0.0,17.9,33.8,38.0,83.0,15.9,78.54369247049439,78.48860165747209,8
2011-09-30,1013.93,22.07,77.0,15.33,12.132000000000001,0.0,20.2,24.8,67.0,84.0,4.600000000000001,71.69092340242183,72.8550912380097,10
2011-10-01,1011.3,19.63,85.67,26.0,15.371999999999998,21.0,18.2,22.0,74.0,92.0,3.8000000000000007,65.32140859447784,67.23946084634316,7
2011-10-02,1014.03,20.73,78.67,20.0,4.932,0.0,18.6,24.3,65.0,90.0,5.699999999999999,69.83488291885072,71.02578040566146,6
2011-10-03,1018.57,18.53,68.33,20.0,11.412,0.0,16.6,20.4,53.0,86.0,3.799999999999997,63.24033785228845,74.95066499303763,9
2011-10-04,1021.47,17.4,73.67,14.0,14.508000000000001,0.0,13.6,21.8,54.0,87.0,8.200000000000001,59.94526782605529,73.97583684763646,4
2011-10-05,1015.53,19.47,77.67,15.33,14.148000000000001,26.4,16.0,25.3,57.0,94.0,9.3,65.09020503350477,70.96979915701785,6
2011-10-06,1017.3,21.73,72.0,14.0,11.16,0.0,19.4,25.6,58.0,84.0,6.200000000000003,70.98728277240848,73.73995515128902,11
2011-10-07,1015.1,22.2,76.67,12.33,18.828000000000003,0.0,17.0,28.2,64.0,86.0,11.2,71.38988107757766,73.10317122619207,10
2011-10-08,1011.37,22.47,82.67,10.67,8.64,3.6,21.5,23.2,82.0,84.0,1.6999999999999993,73.08881317543222,72.0040238361977,8
2011-10-09,1007.77,23.9,79.33,25.67,6.228,0.0,20.8,29.9,57.0,92.0,9.099999999999998,76.757469545043,75.69709190008054,12
2011-10-10,1008.57,22.97,68.67,25.67,14.508000000000001,0.2,21.4,25.5,48.0,86.0,4.100000000000001,73.65584102196428,75.5541246434722,10
2011-10-11,1014.4,21.93,69.33,15.33,14.04,0.0,20.0,24.1,61.0,78.0,4.100000000000001,71.1433125635318,74.47336121342994,7
2011-10-12,1014.9,19.3,78.67,14.0,22.68,0.0,17.2,21.3,74.0,82.0,4.100000000000001,63.68867216150311,70.53342963011747,13
2011-10-13,1007.63,21.83,79.67,18.33,9.828,2.5,18.9,25.8,67.0,86.0,6.900000000000002,71.40549199518308,71.81441192316964,7
2011-10-14,1007.03,22.97,76.67,26.0,9.828,0.4,21.0,25.7,62.0,91.0,4.699999999999999,74.11912647535085,74.24761520495541,11
2011-10-15,1010.13,20.27,70.33,13.67,11.520000000000001,0.0,18.9,22.1,56.0,80.0,3.200000000000003,67.41892873408182,73.60786965549408,7
2011-10-16,1010.97,22.13,69.67,16.67,12.24,0.0,18.2,26.8,55.0,80.0,8.600000000000001,71.8242100745369,74.56021920321001,3
2011-10-17,1015.63,22.13,72.67,15.33,13.068,0.0,19.6,26.0,53.0,83.0,6.399999999999999,71.73408222994965,73.94325192862857,7
2011-10-18,1020.63,20.1,60.33,12.33,16.2,0.0,17.8,23.3,51.0,71.0,5.5,66.38615116001338,76.03572403716643,7
2011-10-19,1020.83,20.6,65.67,12.33,13.788,0.0,16.9,25.1,56.0,72.0,8.200000000000003,67.9100938116813,74.82181576419484,7
2011-10-20,1021.43,19.47,74.67,15.33,21.852,0.0,18.2,22.0,62.0,84.0,3.8000000000000007,64.20286233337364,72.1856814999272,2
2011-10-21,1018.7,22.23,60.67,9.33,13.068,0.0,17.2,28.3,41.0,74.0,11.1,71.97800534237064,76.04101438882726,9
2011-10-22,1017.3,24.17,57.33,27.33,9.72,0.0,19.7,30.8,37.0,77.0,11.1,76.98563717075024,77.75023050898065,7
2011-10-23,1016.53,27.47,52.0,24.33,10.908,0.0,23.0,33.8,34.0,69.0,10.799999999999995,84.80514056864752,82.45506651417224,8
2011-10-24,1014.2,24.97,71.33,13.67,4.680000000000001,0.5,22.9,27.0,61.0,82.0,4.100000000000001,79.40397250024722,78.6879177034349,7
2011-10-25,1007.77,20.97,88.33,16.67,6.732,18.4,18.7,24.0,80.0,94.0,5.300000000000001,69.92985290567826,67.41224777498735,7
2011-10-26,1009.2,18.4,82.67,22.67,13.428,48.2,16.3,20.6,63.0,97.0,4.300000000000001,62.57659046013089,68.63926882542081,3
2011-10-27,1011.87,19.67,59.67,29.0,23.759999999999998,0.0,17.8,23.0,33.0,75.0,5.199999999999999,64.539148078276,76.36498244002883,12
2011-10-28,1011.5,20.3,42.33,32.0,12.348,0.0,18.0,24.9,23.0,62.0,6.899999999999999,67.37018949891618,77.3266394145854,5
2011-10-29,1009.17,20.2,70.67,17.0,4.572,0.0,18.9,21.9,68.0,72.0,3.0,68.75863318532333,73.505693949515,7
2011-10-30,1013.4,19.77,71.0,19.67,13.932,2.5,16.7,22.8,54.0,82.0,6.100000000000001,65.85633999622915,73.43884423764337,5
2011-10-31,1021.3,19.33,65.33,19.67,13.068,0.0,16.6,22.4,47.0,83.0,5.799999999999997,64.90423508216138,75.28847663366932,11
2011-11-01,1024.63,19.1,58.67,10.67,15.732000000000001,0.0,15.5,22.6,45.0,74.0,7.100000000000001,63.96201038350523,76.94141700219359,6
2011-11-02,1024.0,20.1,61.67,11.0,19.8,0.0,16.6,23.4,50.0,76.0,6.799999999999997,66.00349549042791,75.77949273363384,9
2011-11-03,1021.87,21.13,60.33,12.33,16.308,0.0,17.0,26.0,43.0,75.0,9.0,68.93515008121813,75.83763341355647,3
2011-11-04,1017.97,22.57,57.67,19.67,9.251999999999999,0.0,17.3,29.4,36.0,72.0,12.099999999999998,73.24112016981313,76.51114289091593,5
2011-11-05,1014.63,24.93,60.67,21.33,9.828,0.0,19.8,30.6,49.0,78.0,10.8,78.784673476341,78.67901504134394,3
2011-11-06,1014.9,25.6,63.33,21.33,16.56,0.0,24.0,27.2,59.0,69.0,3.1999999999999997,80.04109328818562,79.88354408566644,10
2011-11-07,1017.4,22.37,69.67,14.0,18.252000000000002,0.0,20.0,26.4,52.0,83.0,6.399999999999999,71.86187129164867,74.77123096181698,8
2011-11-08,1014.3,22.63,66.33,14.0,15.840000000000002,0.0,18.0,28.7,55.0,72.0,10.7,72.70393055424302,75.54544872063815,4
2011-11-09,1009.63,27.17,65.0,17.0,10.332,0.0,20.0,35.0,45.0,88.0,15.0,84.1014120070561,83.67111743050668,7
2011-11-10,1009.9,24.23,81.0,27.33,11.988000000000001,5.2,22.8,27.0,67.0,89.0,4.199999999999999,76.93703142385496,76.3334266364649,10
2011-11-11,1015.83,23.13,67.67,11.0,12.852,1.3,21.4,25.8,50.0,88.0,4.400000000000002,74.19283501266727,75.86979630335816,4
2011-11-12,1020.1,21.67,61.67,10.67,16.92,0.0,17.6,25.8,48.0,71.0,8.2,70.22135064151051,75.70505611538535,5
2011-11-13,1016.57,20.87,67.33,12.33,16.092,0.0,18.3,22.6,61.0,71.0,4.300000000000001,68.31133885039031,74.4538026947611,8
2011-11-14,1014.63,20.73,68.33,9.33,25.092,0.0,18.5,23.8,59.0,76.0,5.300000000000001,67.16396745750271,74.18998082971547,8
2011-11-15,1013.97,20.23,66.67,12.33,16.812,0.0,19.2,22.1,53.0,75.0,2.900000000000002,66.6405240564525,74.61292666927743,6
